"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dual camera motion capture for serious games in stroke rehabilitation","L. Evett; A. Burton; S. Battersby; D. Brown; N. Sherkat; G. Ford; H. Liu; P. Standen","Computing and Technology team, Nottingham Trent University, Nottingham, UK; Computing and Technology team, Nottingham Trent University, Nottingham, UK; Computing and Technology team, Nottingham Trent University, Nottingham, UK; Computing and Technology team, Nottingham Trent University, Nottingham, UK; Computing and Technology team, Nottingham Trent University, Nottingham, UK; Computing and Technology team, Nottingham Trent University, Nottingham, UK; Computing and Technology team, Nottingham Trent University, Nottingham, UK; Division of Rehabilitation and Aging, University of Nottingham, Nottingham, UK",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","Typically, stroke upper limb rehabilitation exercises consist of repeated movements, which when tracked can form the basis of inputs to games. Markerless motion capture technologies can be used to enable such serious game control. This has the advantage that patients do not need to hold or wear any controls or devices, which may be difficult and restrictive for them. This research introduces a set of 3D games which require the sorts of repeated movements considered effective in the reacquisition of post-stroke motor skills. A system that uses markerless motion capture technologies to track and identify human low-level motion, i.e. the movement of hands and hand gesture to control the games, is described. The system uses dual cameras, an optical camera and a thermal camera which measures skin temperature, to obtain robust tracking performance. Moreover, the temperature features can also be used to monitor patients' physical status when they play games. Evaluation of the system is discussed.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165460","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165460","Serious Games;Stroke;Rehabilitation;Motion Tracking;Thermal Tracking","Games;Image color analysis;Tracking;Skin;Cameras;Color;Gesture recognition","","13","","19","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Alternative Human-Machine Interface system for powered wheelchairs","R. Berjón; M. Mateos; A. L. Barriuso; I. Muriel; G. Villarrubia","Facultad de informática, Universidad Pontificia de Salamanca, Salamanca, Spain; Facultad de informática, Universidad Pontificia de Salamanca, Salamanca, Spain; Facultad de informática, Universidad Pontificia de Salamanca, Salamanca, Spain; Facultad de informática, Universidad Pontificia de Salamanca, Salamanca, Spain; Facultad de informática, Universidad Pontificia de Salamanca, Salamanca, Spain",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","5","In this paper Aescolapius is introduced as new HMI system, Human-Machine Interface, which controls the movement of a powered device, using common peripherals: an RGB camera, a microphone or a mobile phone. In order to test the feasibility of the system, Aescolapius has been integrated in a motorized wheelchair. The goal is to allow disabled people to have alternatives in guiding their wheelchairs: with head movements, using voice commands, sliding a finger across the touch screen of a mobile phone or tilting the phone.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165452","head control;HMI;mobile device;motion detection;disabled people","Wheelchairs;Face;Mobile handsets;Computer vision;Cameras;Image motion analysis;Speech recognition","","12","","7","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Change your lifestyle or your game is over: The design of a serious game for diabetes","H. Nauta; T. A. M. Spil","University of Twente, Netherlands; University of Twente, Netherlands",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","7","Diabetes mellitus is one of the chronic diseases that leads to great concerns worldwide. This study uses a model of lifestyle change to enhance serious gaming in healthcare. Seven healthcare providers were interviewed in a pre-study, Six patients tested the prototype in a focus group and nine patients co-operated in an evaluation. The theoretical contributions show that it is difficult to design a single game that meets all users needs. One solution is to design a modular application were adaptations can be made in order to meet the patient specific needs, in the presence of the play, meaning and reality components, but also in functionality. Different functionality is needed for non-intenders (play), intenders (meaning) and actors (reality). Practical contributions of this study give the health care providers more insight in the daily activities and personal measurements of the patients and it improves the possibilities for self-management for the patients themselves.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165436","Serious gaming;lifestyle change;diabetes type 2;E-health","Games;Diabetes;Education;Planning;Prototypes;Monitoring","","12","","28","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"The psychology serious game prototype for preschool children","A. Szczesna; J. Grudzinski; T. Grudzinski; R. Mikuszewski; A. Debowski","Institute of Informatics, Silesian University of Technology, Gliwice, Poland; Institute of Informatics, Silesian University of Technology, Gliwice, Poland; Institute of Informatics, Silesian University of Technology, Gliwice, Poland; Institute of Informatics, Silesian University of Technology, Gliwice, Poland; Institute of Informatics, Silesian University of Technology, Gliwice, Poland",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","Computer games are more and more used for serious purposes not only for entertainment. In few last years we can observe very fast market development of serious games. They are used to education, simulation, research, health and therapy purposes. This paper describes the prototype of the game in psychology Mission - Master Your Fear. This game is a serious game based on a specialist scenario with some therapeutic goals. This game focuses on issues and problems of preschool children.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165435","serious games in psychology;therapeutic goals","Games;Psychology;Pediatrics;Prototypes;Three dimensional displays;Animals","","12","","28","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"A serious computer game to assist Tai Chi training for the elderly","W. O. de Morais; N. Wickström","School of Information Science, Computer and Electrical Engineering, Halmstad University, Halmstad, Sweden; School of Information Science, Computer and Electrical Engineering, Halmstad University, Halmstad, Sweden",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","8","This paper describes the development of a computer-based serious game to enable older individuals to practice Tai Chi at home on their own. The player plays the game by imitating Tai Chi movements presented by a virtual instructor on the screen. The proposed system is decomposed into two modules. The first module is the game design, i.e., the process of recording an instructor training Tai Chi. Acquired data are used to create gesture templates and a virtual instructor. The second module is the game play in which the player attempts to mimic the virtual instructor. Gestures are measured in real-time and then compared with the prerecorded Tai Chi gesture template corresponding to the displayed movement. Visual feedback indicates how well the player imitated the instructor. The proposed system is not designed to classify gestures but to evaluate the similarity of a given gesture with a gesture template. The Longest Common Sub-Sequence (LCSS) method is applied to compute such similarity. The proposed approach (1) facilitates the design of assessment tools in which the user has to follow a sequence of predefined movements and (2) applicable to other domains, such as telerehabilitation.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165450","Serious Games;fall prevention;Tai Chi;wearable inertial measurement units;movement analysis;gesture evaluation","Games;Training;Image segmentation;Acceleration;Sensors;Protocols;Hidden Markov models","","11","2","25","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"A serious game prototype for education of medical doctors and students on insulin management for treatment of diabetes mellitus","L. A. Diehl; E. Lehmann; R. M. Souza; J. B. Alves; R. Z. Esteves; P. A. Gordan","Health Sciences Center, State University of Londrina, Londrina, Brazil; Department of Imaging (MRU), Imperial College, Royal Brompton Hospital, London, UK; Oniria Software Industry, Londrina, Brazil; Oniria Software Industry, Londrina, Brazil; Department of Medicine, State University of Maringá, Maringa, Brazil; Health Sciences Center, State University of Londrina, Londrina, Brazil",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","This paper describes the construction of a serious game prototype for training doctors and medical students about insulin management for the treatment of diabetes mellitus (DM). There are a few simulators that are educationally useful for this aim, but they are little attractive for the user, so we intend to create a tool that includes game elements to make it more fun and appealing. A series of hypothetical, clinical cases with increasing complexity are used to develop a minimum curriculum for training, incorporating all the principal aspects of insulin therapy for DM in the context of primary health care. We chose to develop an Adventure game, based on a minimum curriculum of contents about insulin management. The game presents a series of clinical scenarios and asks the players to make decisions about the best diagnostic and therapeutic options for each case. After each decision, the players receive feedback, comparing their decisions with the recommendations from the best-quality medical literature, and have access to additional educational resources (texts, algorithms, links to guidelines).","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165437","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165437","Insulin;Diabetes Mellitus;Video Games;Medical Education;Educational Technology","Games;Diabetes;Insulin;Medical diagnostic imaging;Education;Delta modulation","","11","","19","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"A laparoscopic surgery training interface","S. F. Queirós; J. L. Vilaça; N. F. Rodrigues; S. C. Neves; P. M. Teixeira; J. Correia-Pinto","Life and Health Sciences Research Institute, University of Minho, Braga, Portugal; Life and Health Sciences Research Institute, University of Minho, Braga, Portugal; DI-CCTC, University of Minho, Braga, Portugal; Life and Health Sciences Research Institute, University of Minho, Braga, Portugal; DI-CCTC, University of Minho, Braga, Portugal; Life and Health Sciences Research Institute, University of Minho, Braga, Portugal",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","7","Laparoscopy is a surgical procedure on which operations in the abdomen are performed through small incisions using several specialized instruments. The laparoscopic surgery success greatly depends on surgeon skills and training. To achieve these technical high-standards, different apprenticeship methods have been developed, many based on in vivo training, an approach that involves high costs and complex setup procedures. This paper explores Virtual Reality (VR) simulation as an alternative for novice surgeons training. Even though several simulators are available on the market claiming successful training experiences, their use is extremely limited due to the economic costs involved. In this work, we present a low-cost laparoscopy simulator able to monitor and assist the trainee's surgical movements. The developed prototype consists of a set of inexpensive sensors, namely an accelerometer, a gyroscope, a magnetometer and a flex sensor, attached to specific laparoscopic instruments. Our approach allows repeated assisted training of an exercise, without time constraints or additional costs, since no human artificial model is needed. A case study of our simulator applied to instrument manipulation practice (hand-eye coordination) is also presented.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165446","surgical training;laparoscopy;serious games","Instruments;Surgery;Training;Laparoscopes;Games;Magnetic sensors","","10","","21","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Evaluating social games for kids and teenagers diagnosed with cancer","A. Fuchslocher; K. Gerling; M. Masuch; N. Krämer","Department of Computer Science and Applied Cognitive Science, University of Duisburg-Essen, Duisburg, Germany; Department of Computer Science and Applied Cognitive Science, University of Duisburg-Essen, Duisburg, Germany; Department of Computer Science and Applied Cognitive Science, University of Duisburg-Essen, Duisburg, Germany; Department of Computer Science and Applied Cognitive Science, University of Duisburg-Essen, Duisburg, Germany",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","Serious games for health are interactive games with a focus on health care, physical and mental fitness. As it is assumed that social support can also indirectly influence patient's health condition, multiplayer online health games present an innovative approach of improving the player's health condition. In this paper we present the health game prototype “Adventures in Sophoria” developed at the University of Duisburg-Essen with the goal of facilitating the intercommunication of teenagers during cancer treatment. Two versions of the game were implemented, one explicitly referring to cancer and an implicit version with no cancer content. In a between-subjects experimental study with a clinical sample, both versions were compared. Additionally, parents and nursing staff were interviewed in order to evaluate the demand regarding health games. Results suggest that the implicit game version yielded higher enjoyment and acceptance compared to the explicit version.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165463","serious games;social games;health games;childhood cancer;game experience;evaluation","Games;Cancer;Pediatrics;Diseases;Educational institutions","","10","","20","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"An intelligent and persistent browser-based game for oil drilling operators training","I. S. Brasil; F. M. M. Neto; J. F. S. Chagas; R. Monteiro; D. F. L. Souza; M. F. Bonates; A. Dantas","Rural Federal University of the Semi-Arid, Mossoro, Brazil; Rural Federal University of the Semi-Arid, Mossoro, Brazil; Rural Federal University of the Semi-Arid, Mossoro, Brazil; Rural Federal University of the Semi-Arid, Mossoro, Brazil; Rural Federal University of the Semi-Arid, Mossoro, Brazil; Rural Federal University of the Semi-Arid, Mossoro, Brazil; Petrόleo Brasileiro S.A., Natal, Brazil",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","9","Oil exploration has become a steadily growing business. This is due to the ever increasing demand for oil derivatives in the international market. The extraction of this mineral, however, is not an easy process. It poses many hazards which may threaten the environment and the lives of workers at an oil well. In order to reduce the chances of accidents and failures, a continued training program is highly recommended. This paper presents a serious game which simulates a drilling rig. In this game players are exposed to various circumstances in which they can exercise their knowledge about their work and learn what to do in troublesome events. Artificial Intelligence techniques are applied to the game in order to accomplish that feature. Due to the fact that oil and gas exploration activities are defined in project structures, the project-based learning theory is applied to support this work. The application also includes instant interactions among several players in a virtual 3D environment. The game is web-based, which allows players to remotely execute it on different platforms.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165431","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165431","educative games;multi-agent systems;virtual reality","Games;Training;Servers;Object oriented modeling;Electronic learning;Virtual reality","","9","","35","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Combining Web Squared and serious games for crossroad accessibility","C. E. Palazzi; G. Marfia; M. Roccetti","Dipartimento di Matematica Pura e Applicata, Università degli Studi di Padova, Padova, Italy; Dipartimento di Scienze dell'Informazione, Università degli Studi di Bologna, Bologna, Italy; Dipartimento di Scienze dell'Informazione, Università degli Studi di Bologna, Bologna, Italy",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","The magic trick of the serious game approach lies in the fact that a positive aim can be reached by attracting people in an entertaining task. Yet, the real impact of this technology on our society will happen when it will be utilized to gather the contribution of thousands, maybe millions, of players all around the world to address crucial and unsolved problems. To this aim, we adopt the Web Squared paradigm, combining serious games with crowd-sourcing and automatic data gathering from smartphones' sensors. We show how this combination can create a major force able to tackle serious challenges considered too complex for single users and even for computers. As a proof-of-concept, we discuss a solution able to automatically generate a Google Maps-like service also including information about traffic lights with audible signals. As a final result, our solution improves crossroad accessibility for blind pedestrians by exploiting the latest Web Squared and serious game technology.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165451","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165451","accessibility;blind user;serious game;smartphone;Web Squared","Games;Smart phones;Databases;Google;Sensors;Servers;Global Positioning System","","9","","16","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Mixed reality serious games: The therapist perspective","D. L. Ines; G. Abdelkader","LIRMM, CNRS, Université Montpellier 2, France; LIRMM, CNRS, Université Montpellier 2, France",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","10","The objective of this paper is to present a Mixed Reality System for Serious Games (MRSGS) used for the rehabilitation of the upper limb after stroke. The system answers the following challenges: (i) increase motivation of patients by making the training a personalized experience; (ii) take into account patients' impairments by offering intuitive and easy to use interaction modalities; (iii) make it possible to therapists to track patient's activities and to evaluate/track their progress; (iv) open opportunities for telemedicine and tele rehabilitation; (v) and provide an economically acceptable system by reducing both equipment and management costs. In order to test this system a pilot study has been conducted in conjunction with a French hospital to understand the potential and benefits of mixed reality. The pilot involved 3 therapists who `played the role' of patients. Three sessions, one using conventional rehabilitation, another using an ad hoc developed game on a PC, and another using a mixed reality version of the same game were held. Results have shown the MRS and the PC game to be accepted more than physical rehabilitation.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165462","Serious Games;Mixed reality;Post stroke rehabilitation","Games;Virtual reality;Robots;Medical treatment;Training;Monitoring;Servers","","9","","32","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Motivation based difficulty adaptation for therapeutic games","N. Hocine; A. Gouaïch; I. Di Loreto; M. Joab","The Montpellier Laboratory of Informatics, Robotics and Microelectronics-LIRMM, CNRS, Montpellier II University, Montpellier, France; The Montpellier Laboratory of Informatics, Robotics and Microelectronics-LIRMM, CNRS, Montpellier II University, Montpellier, France; The Montpellier Laboratory of Informatics, Robotics and Microelectronics-LIRMM, CNRS, Montpellier II University, Montpellier, France; The Montpellier Laboratory of Informatics, Robotics and Microelectronics-LIRMM, CNRS, Montpellier II University, Montpellier, France",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","8","A post-stroke rehabilitation based on therapeutic serious game can be a useful approach to increase rehabilitation volume by maintaining patients' motivation and engagement. In particular, a dynamic difficulty adaptation technique of therapeutic tasks allows increasing patients' motivation by adapting the game difficulty to the patients' capabilities. This paper presents a difficulty adaptation technique dedicated to a family of therapeutic games for upper limb rehabilitation. The proposed technique provides a generic real-time adaptation module to dynamically adjust the game difficulty to each patient according to his profile and observed performances. A pre-pilot experiment is presented to demonstrate how this technique has been implemented and could be integrated to post-stroke therapeutic games.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165459","Game Difficulty Adaptation;Post-Stroke Rehabilitation;Therapeutic Game","Games;Adaptation models;Medical treatment;Training;Solid modeling;Context;Real time systems","","9","","31","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Computer surgery 3D simulations for a new teaching-learning model","G. Esteban; C. Fernandez; V. Matellan; J. M. Gonzalo","Department of Mechanics, Computer Science and Aeronautics, University of Leon, Leon, Spain; Department of Mechanics, Computer Science and Aeronautics, University of Leon, Leon, Spain; Department of Mechanics, Computer Science and Aeronautics, University of Leon, Leon, Spain; Department of Veterinary Medicine, Surgery and Anatomy, University of Leon, Leon, Spain",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","Using 3D computer simulations for training surgeons is not new, but neither is the use of e-learning for improving students knowledge acquisition. What we propose is to use 3D computer simulations in such a versatile way that those simulations could act as learning objects designed directly by those who own the experience we want to be transmitted. In order to achieve this goal, it is necessary to create a model in charge of communicating learning objects and simulators. This model ensures that, on the one hand, the simulation offers an interface to the learning process stable enough not to be affected by every small change. On the other hand, the model also ensures that the simulation offers a mechanism for adopting changes in the learning process. The key to solve this contradiction is to take the complex behavior of the simulation objects out of their control, leaving in them just very basic behaviors. This paper presents the problem and the design proposed to solve it in a more detailed way.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165445","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165445","computer simulation;e-learning;haptics;surgery","Solid modeling;Haptic interfaces;Surgery;Computational modeling;Training;Virtual reality;Computers","","7","","12","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Military war games edutainment","P. D. da Silva Simões; C. G. I. Ferreira","Design Department, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal; Design Department, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","7","Videogames already have their own space on people's lives (as well as films, music, etc). Serious games are able to provide players an interactive environment where they can have a new personal fulfillment, and try to achieve certain proposes as if they were real. First Person Shooters (FPS) represent a way of virtual reality, where the player is led to explore in a 360° virtual geography experience, in a war environment, designed to provide sensations that in the extreme and in reality could cost his life. The U.S. Department of Defense has, since the year 2002, a new tool for promotion and recruitment of civilians into the army. This is an online game in which the user is invited to experience the life of a soldier of the regular army: The America's Army game, which is considered the first combat serious game. Due to its popularity and purpose we promote a study where was analyzed the extent to which the use of the game influence the behavior of its users.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165433","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165433","Videogames;Serious games;behavior;simulation;training;psychological conditions;edutainment;motivation;knowledge acquisition","Games;Media;Training;Psychology;Motion pictures;Educational institutions","","7","","24","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Wiitherapy on seniors — Effects on physical and metal domains","F. R. Portela; R. J. C. Correia; J. A. Fonseca; J. M. Andrade","Private Practice, Physiotherapist, Porto, Portugal; Biostatistics and Medical Informatics Department, Faculty of Medicine, University of Porta, Porto, Portugal; Biostatistics and Medical Informatics, Faculty of Medicine, University of Porta, Porto, Portugal; Private Practice, Physiotherapist, Porto, Portugal",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","5","The aging population is in demand of new tools for better quality of life. Technology has this power. Aim: This study aimed to assess the impact of using Nintendo Wii® in the elderly. Methods: The impact in balance was measured using Berg scale, the activities of daily living using Barthel, cognitive status using MMSe and perceived health status using SF-36. A sample of 65 seniors from a nursing home was randomly allocated to 3 groups: Wii with the supervision of a Physiotherapist (Group A; n=23), Wii without supervision (Group B; n=20), and just Geriatric Gymnastics (Group C; n=22) during 20 sessions. Results: Better attendance and satisfaction were obtained in Group A. In physical terms significant better results were found in SF 36 on Group A and in Berg score of Group C. In mental assessment, a significant worse result was obtained in SF36 of Group A. Also significantly better results in Vitality and Mental Health of Group B were obtained. In therapy exposure, there were significantly better results in group A of the SF36 in individuals with more than 750 minutes (15 sessions). There were no accidents and/or injury registered during the sessions. Conclusion: The supervised use of the Wii, improves the physical component of the elderly and it also can be a motivating factor for exercise practice. This activity can bring better perception of the vitality of the elderly and physical functioning. In other aspects it may also have a depressive effect on some participants. This study highlights the importance of expert supervision when using a Wii as a therapeutic instrument in a senior population.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165441","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165441","Older Adult;Institutionalize;Physiotherapy;Nintendo Wii®;Wiitherapy;Geriatric Gymnastics","Games;Geriatrics;Senior citizens;Educational institutions;Diseases","","7","","36","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Central Hospital — Master of Resuscitation: An immersive learning approach","M. Monteiro; A. Corredoura; M. Candeias; P. Morais; J. Diniz","Stand Clear, Lda. Lisbon, Portugal; Stand Clear, Lda. Lisbon, Portugal; Stand Clear Limited, Lisboa, Portugal; Stand Clear Limited, Lisboa, Portugal; Stand Clear Limited, Lisboa, Portugal",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","Medical knowledge has increased exponentially in the last decades. Healthcare professionals face a life-time challenge in medical education right from the beginning of medical school. They experience serious difficulties to keep updated. Traditional adult education, largely used in medical training, shows little effectiveness. Problem-based-learning has been proposed as a student-centered pedagogy to overcome failure of traditional medical instruction. In recent years there has been a growing interest in using video games for educational purposes. Stand Clear is developing an on-line, game-based learning tool for medical education and training. These games combine the concepts of serious games with the concepts of casual games. By associating clinical simulation and a problem centered approach to whenever-wherever-availability, it will perfectly fit into what the authors believe will be the future of pre- and postgraduate lifetime education.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165438","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165438","medical education;problem-based-learning;serious games;casual games;on-line gaming;clinical simulation;digital game-based leearning","Games;Training;Educational institutions;Hospitals;Program processors","","6","","10","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Hand hygiene training through a serious game: New ways of improving Safe Practices","M. Vázquez-Vázquez; V. Santana-López; M. Skodova; J. Ferrero-Álvarez-Rementeria; A. Torres-Olivera","Andalusian Patient Safety Observatory, Andalusian Agency for Healthcare Quality, Seville, Spain; Andalusian Patient Safety Observatory, Andalusian Agency for Healthcare Quality, Seville, Spain; Andalusian Patient Safety Observatory, Andalusian Agency for Healthcare Quality, Seville, Spain; Andalusian Patient Safety Observatory, Andalusian Agency for Healthcare Quality, Seville, Spain; Andalusian Patient Safety Observatory, Andalusian Agency for Healthcare Quality, Seville, Spain",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","2","The Andalusian Patient Safety Observatory (Spain) has developed a serious game to promote hand hygiene among health care professionals and citizens. We have used this new methodology, based on simulation and interaction, to create a non-risk environment, where users have to decide when and how must perform hand hygiene, with no adverse effect from their actions. Prior to the ludic part, there is a theoretical introduction with contents from the World Health Organization, specially the “5 Moments for Hand Hygiene”. This methodology keeps easily users' interest and reinforces their knowledge without a big effort by them. This ludic approach allows us to attract also patients. After some successful preliminary results (25.000 visits in one month), we have started to work on a second serious game, focused on Safe Medication Practices.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165439","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165439","Serious game;hand hygiene;patient safety;training;health education;simulation","Games;Medical services;Observatories;Training;Organizations;Materials;Safety","","6","","4","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Industrial Design meets mental healthcare: Designing products involving game-elements for mental healthcare therapy — Three case studies","V. T. Visch; M. de Wit; L. Dinh; D. van den Brule; M. Melles; M. H. Sonneveld","Industrial Design Department, Technical University Delft, Delft, Netherlands; Industrial Design Department, Technical University Delft, Delft, Netherlands; Industrial Design Department, Technical University Delft, Delft, Netherlands; Industrial Design Department, Technical University Delft, Delft, Netherlands; Industrial Design Department, Technical University Delft, Delft, Netherlands; Industrial Design Department, Technical University Delft, Delft, Netherlands",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","6","Industrial Design originally focused on product development. However, since a decade the attention has extended from design for products to design for users, design for experiences and design for emotions. Recently, several projects have been initiated to design products to be used in the application area of mental healthcare — ultimately aiming at an improvement of the patient's Quality of Life by improving their emotion regulation. All these projects involve specific game elements but the designed products are not necessarily digitally. The projects share a design strategy that involves input from clinical practitioners and patients. This paper presents an overview of three projects. The first project has the aftercare of cancer patients as its topic. After breast cancer treatment, a large population of patients suffers from severe fatigue obstructing them to pick up their old life. A product was developed using the game elements tangible interaction and challenge to increase their energy management. The second project has a clinical group of soft-drugs addicted youth as its target group. The developed product aimed to increase their therapy adherence using game elements social coherence and tangible interaction. The third project has burn-out patients as a target group. The prototype consists of an online-game that aims to improve the patient's self-esteem and behavior. The used game-element is virtuality and amount of control. Gradually the game transgresses from low-interaction abstract games to high-interactive realistic role-playing. All projects have been evaluated by the respective patient groups.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165457","game-elements;mental healthcare;industrial design;emotion regulation","Games;Cancer;Prototypes;Drugs;Diseases","","3","","19","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
"Planning of a usability test for 3D controllers in Second Life / OpenSimulator virtual worlds","C. Dias; O. Fernandes; A. Cunha; L. Morgado","Escola de Ciências e Tecnologia, Universidade de Trás-os-Montes e Alto Douro UTAD, Vila Real, Portugal; Escola de Ciências e Tecnologia, Universidade de Trás-os-Montes e Alto Douro UTAD, Vila Real, Portugal; Escola de Ciências e Tecnologia, Universidade de Trás-os-Montes e Alto Douro UTAD, Vila Real, Portugal; GECAD, Escola de Ciências e Tecnologia, Universidade de Trás-os-Montes e Alto Douro UTAD, Vila Real, Portugal",2011 IEEE 1st International Conference on Serious Games and Applications for Health (SeGAH),"9 Mar 2012","2011","","","1","4","3D interface devices are being announced as rendering virtual world navigation easier. We have prepared a usability testing framework for two such devices, SpaceNavigator and SpacePilot PRO, manufactured by 3Dconnexion. The paper summarizes the underlying concepts of usability testing and links them to the requirements of a virtual world 3D interface context. We detail the metrics to be employed and the reasoning behind their selection, and the planning which yielded the actual framework to be used for conducting the 3D interface usability tests in the Second Life virtual world.","","978-1-4673-0434-4","10.1109/SeGAH.2011.6165455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165455","3DConnexion;3D devices;3D mice;Second Life;virtual environments;virtual worlds","Usability;Three dimensional displays;Second Life;Navigation;Cameras;Testing;Planning","","2","","10","IEEE","9 Mar 2012","","","IEEE","IEEE Conferences"
