"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Applying the uMars Scale to Evaluate a Mindfulness-based mHealth App","L. Panguluri; M. Vigi-Hayes; A. Amresh","Dept. of Computer Science, Northern Arizona University, Flagstaff, USA; Dept. of Computer Science, Northern Arizona University, Flagstaff, USA; Dept. of Computer Science, Northern Arizona University, Flagstaff, USA",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","5","We present the design of a mHealth application aimed at improving mental health outcomes among young adults representing a Native American population. This study evaluates the application’s effectiveness and user-friendliness, allowing for a comprehensive understanding of its performance utilizing the uMARS (Mobile Application Rating Scale) protocol specifically designed to assess the quality of mobile health applications. Our findings indicate that the design meets both customers’ (young adults) and experts’ (mobile development practitioners) perceptions of the app. Our limitation is the lack of data collection from the population representing the Native American tribe.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639604","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639604","Usability;mHealth;mindfulness","Protocols;Mental health;Data collection;Serious games;Mobile applications","","","","12","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Validity and Reliability of VR-based Cable Car simulation for balance assessment using the Nintendo Wii balance board","M. A. Ahmad; S. B. i. Badia","Faculty of Exact Sciences and Engineering, Univ. Madeira N-LINCS/ARDITI, Funchal, Portugal; Faculty of Exact Sciences and Engineering, Univ. Madeira N-LINCS/ARDITI, Funchal, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","7","The aging population has become a global challenge and is causing an increase in chronic diseases and associated health problems. This age group has been associated with conditions such as reduced mobility, prolonged hospitalizations, elevated morbidity rates, and an increased incidence of falls. Balance assessment tools are used to assess the postural movements, risk of falls and balance impairments. One example is the WII Balance Board (WBB), or Home Balance Posturography, a computerized tool to examine balance in home environments. Using virtual reality (VR) technology with balanced assessment tools may enhance the instruments’ ecological validity, increase performance and standardization, and reduce administration time. We created a VR-based Cable Car simulation (CCS) using a WBB for the balance assessment with four different speeds and five angles of the Cable Car. The 23 participants participated in this study using a repeated measures sample design. The participants first experienced Cable Car Simulation and then the posturography test (mCTSIB).The maximum excursion of Center of Pressure (COP), usability and participants’ level of presence were measured through WBB, SUS, and Witmer and Singer Presence instruments, respectively. Results showed no impact of the angles of the Cable Car on the maximum excursion of COP of participants. However, a significant difference was found on COP in the anterior-posterior axis when the speed of the Cables was increased three times. We found a positive correlation between the mean speed from CCS and the Posturography test. No correlation was found between the maximum excursion of COPs for the anterior-posterior and medial-lateral axis. The sense of presence score was moderate, while the usability score was good. These results suggest that VR technology and WBB can be used to implement balance assessment tools with high ecological validity.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639573","Fundação para a Ciência e a Tecnologia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639573","Virtual Reality;Balance Assessment;Balance assessment;Posturography;Ecological validity","Correlation;Atmospheric measurements;Instruments;Virtual reality;Standardization;Particle measurements;Serious games","","","","41","EU","26 Aug 2024","","","IEEE","IEEE Conferences"
"A Pilot Study of a Personalized Just-in-Time Adaptive mHealth App to Promote Adherence and Protocol Effect Size for Pediatric Anxiety Disorders","V. Singal; K. Gary; A. Pina; R. Stoll; A. Amresh","School of Computing and Augmented Intelligence, Arizona State University, Tempe, AZ, USA; School of Computing and Augmented Intelligence, Arizona State University, Tempe, AZ, USA; Department of Psychology, Arizona State University, Tempe, AZ, USA; Department of Psychology, Arizona State University, Tempe, AZ, USA; School of Informatics, Computing and CyberSystems, Northern Arizona University, Flagstaff, AZ, USA",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Mobile health applications have the potential for addressing chronic health conditions, but challenges exist in adherence, or the extent to which a patient conducts the activities defined in a clinical protocol. High levels of adherence should lead to greater effects of the intervention; the greater fidelity to the protocol, the more benefit one should receive from the protocol. Further, this delivery mechanism supports just-in-time “micro” interventions, or smaller yet more frequent dosages of skill practice. mHealth has limitations in these areas; the ability of patients to sustainably adhere to a protocol, and to drive intervention effect sizes. This research considers personalized just-in-time adaptive micro-interventions as a potential remedy to these limitations. Specifically, in the context of a pediatric anxiety protocol, we introduce an approach to drive greater levels of adherence and effect sizes by incorporating per-patient information. This approach has been implemented within an mHealth app for middle school that was successfully pilot-tested in the Phoenix area. The number of users is small (n=3) so a case-by-case analysis of app usage is presented. Simulated user behaviors based on models of adherence and effect sizes over time are presented as a means to demonstrate the potential impact of personalized deployments on a larger scale.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639564","mHealth;adherence;personalized interventions;anxiety;chronic disease","Adaptation models;Protocols;Anxiety disorders;Serious games;Diseases","","","","26","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Comparing Traditional and Haptic Controllers for Fine-Movement Tasks in Virtual Reality","P. Boffi; M. Clerici; G. Mauri; G. Meneghin; A. Gallace; P. L. Lanzi","Dipartimento di Psicologia, Mind and Behavioral Technological Center - MiBTeC, University of Milano-Bicocca, Milan, Italy; Dipartimento di Psicologia, Mind and Behavioral Technological Center - MiBTeC, University of Milano-Bicocca, Milan, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria (DEIB), Politecnico di Milano, Milan, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria (DEIB), Politecnico di Milano, Milan, Italy; Dipartimento di Psicologia, Mind and Behavioral Technological Center - MiBTeC, University of Milano-Bicocca, Milan, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria (DEIB), Politecnico di Milano, Milan, Italy",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","We investigate the usability of standard and haptic controllers for fine-movement tasks in virtual reality. We created an adaptation of the board-game Operation for head mounted displays in which players could interact either with the standard controllers (shipped with the visor) or a haptic controller-the tactically enhanced Geomagic Touch ${ }^{\mathrm{TM}}$ X. Operation is a popular board game for children 6+ that tests the players hand-eye coordination and fine motor skills with simple yet challenging tasks. Following a between-subjects design, we evaluated the two types of controllers in terms of user experience and training effectiveness with 30 subjects. We performed a comprehensive evaluation using both quantitative scales and qualitative feedback. Our results show an overall satisfactory level of usability and few statistically significant differences in completion times and number of errors between the two controller models.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639530","Immersive Virtual Reality;Haptics;Enhanced Virtual Reality;Human-Computer Interaction","Training;Solid modeling;Virtual reality;Motors;User experience;Haptic interfaces;Serious games","","","","40","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"An Analysis of Mu Rhythm Desynchronization in Virtual Reality Locomotion","M. M. Ahmed; S. Bosse; S. Abdennadher","Media Engineering and Technology, German University in Cairo, Cairo, Egypt; Interactive and Cognitive Systems Group, Fraunhofer HHI, Berlin, Germany; Informatics and Computer Science, German International University, Cairo, Egypt",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","7","Movement Observation (MO), which refers to humans’ perception of movement, significantly influences user cognition and behavior in Virtual Reality (VR) environments. It has the potential to influence immersion and effectiveness of the VR experience. This research investigates MO and how our brains react to locomotion in VR, generally motivated by an interest in neurological considerations when integrating locomotion within an experience, either for social or medical purposes, such as rehabilitation. The investigation explores and compares VR locomotion techniques through mu rhythm desynchronization, shedding light on the underlying neural processes associated with motor resonance in the context of VR-mediated MO. Through a detailed experimental approach, incorporating Electroencephalography (EEG) analysis, the study examines neural responses elicited by three VR locomotion techniques: Arm Swinger (AS), Sliding Joystick (SJ), and Short Teleport (ST), employing sophisticated filtering methodology to isolate and analyze neural signals, minimizing artifacts from head and arm movements through velocity-based adaptive filtering and support vector classifiers for Electrooculography (EOG) noise reduction to enhances the precision of mu rhythm desynchronization analysis. Findings highlight significant variations in mu rhythm suppression across these techniques, illustrating the complex link between VR movement methods and their neural correlates in the motor cortex and showed a significant difference in mu suppression levels during MO of locomotion techniques, indicating that motor resonance of voluntary movement in VR is influenced by how that motion is perceived. Finally, this research suggests employing this method in conjunction with other cognitive and psychological metrics to assess the impact of VR experience on individuals.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639584","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639584","Virtual Reality;Desynchronization;Electroencephalography;Motor Area;Mu Rhythm;Observed Movement","Electrooculography;Filtering;Psychology;Virtual reality;Rhythm;Motors;Resonance","","","","31","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"The Potential of virtual reality Digital Twins to serve as therapy approaches for stuttering","T. S. Kumar; J. Cecil; J. A. Tetnowski","Department of Computer Science, Center for Cyber-Physical Systems, Oklahoma State University, Stillwater, Oklahoma; Department of Computer Science, Center for Cyber-Physical Systems, Oklahoma State University, Stillwater, Oklahoma; Communication Sciences and Disorders, Oklahoma State University, Stillwater, Oklahoma",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","9","This paper has two thrusts in the broader context of human computer interaction (HCI). The first thrust deals with exploring the impact of a virtual reality-based therapy approach to help stuttering individuals. The second thrust relates to studying how awareness and concentration in a VR scenario affects the general population. The results of this second research thrust will enable future researchers to study how attention and concentration affects the behavior of stuttering individuals. This research examines how Virtual Reality (VR) environments can help adolescents and young adults reduce stuttering, which affects their speech fluency, confidence, and social interactions. While traditional stuttering treatments provide certain advantages, they often fall short in helping in the transition to real-life communication scenarios. In this study, three immersive VR environments have been created for therapeutic purposes where participants can practice speaking. The methods adopted seek to reduce stuttering, reduce anxiety, and improve communication skills in a simulated “life like” group settings. Therapy sessions used three VR scenarios developed with Unity and Oculus Rift to mimic real communication challenges. The results showed that VR therapy effectively reduced stuttering, decreased anxiety, and improved confidence in speaking. This represents a significant advancement in stuttering treatment. Most participants observed a decrease in the occurrence of stuttering and feedback emphasized the therapy’s engaging and beneficial nature. This investigation demonstrates how virtual reality can boost therapy for stuttering by creating authentic settings, which helps to elevate speech capabilities and overall well-being for the affected persons.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639574","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639574","Stuttering;Traditional Methods;Virtual reality based Therapy Interactions;Human Computer Interaction;Healthcare;Stuttering Frequency;Heart rate;Quantitative Analysis","Human computer interaction;Heart rate;Technological innovation;Anxiety disorders;Medical treatment;Virtual reality;Speech enhancement","","","","70","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"PhobeeVR – Design and Development of a Virtual Reality Serious Game for People with Phobias","M. Ramalhoto; S. Martins; M. Vairinhos","University of Aveiro DigiMedia, Aveiro, Portugal; University of Aveiro DigiMedia, Aveiro, Portugal; University of Aveiro DigiMedia, Aveiro, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Specific phobias are marked by intense fear towards particular stimuli, but individuals often avoid seeking psychological assistance. Aligned with the widely adopted treatment of exposure therapy, this research explores the potential of virtual reality (VR) games as an engaging treatment environment for specific phobias. Through an online questionnaire survey, a focus group involving six individuals with diverse phobias, and a literature review, we identified crucial interaction and communication features necessary for a VR game tailored to individuals with an intense fear of bees, known as apiphobia. Utilizing these insights, we designed and developed an exploratory game prototype — PhobeeVR. Early usability testing involving nine participants revealed both promising features and areas for improvement, the latter particularly in usability and user experience, such as refining button identification, clarifying level sequencing, and enhancing feedback on level completion. This initial testing phase proved valuable to identify current challenges in the prototype and collect recommendations for future design and development iterations. Furthermore, the main contributions lie in the design principles established and the communication of the design and development of the game prototype consisting of innovative approaches.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639582","Foundation for Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639582","Phobias;Virtual Reality;Serious Games;Interaction Design","Surveys;Sequential analysis;Refining;Prototypes;Psychology;Virtual reality;User experience","","1","","50","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Assessing the validity of wearable technology as game input for exergames","J. Henry; C. Kendrick; X. Cui; S. Arnab","Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Institute for Creative Cultures, Coventry University, Coventry, United Kingdom",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","The use of wearable technology in game-based approaches is a topic of research that has gained growing interest over the past decade, which in part can be attributed to the increased adoption of wearable technology. Our paper investigates the validity of off-the-shelf wearable technology as game input, focusing on exergames as an application. Our paper explores how off-the-shelf wearable technology compares with medical grade wearable technology and consider the potential for applications based on our results, highlighting how a variability in measurements may affect the applicability of the technology for serious games in health. Our paper also investigates the potential for the adoption of wearable-driven exergames while also considering the participant’s insight on the usability and fun of the gaming experience. We highlight the areas for future work and identify the need to continue assessing wearable technology for game-based applications and for future work to investigate the requirements for wearable-driven game experiences when applied to younger age groups.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639589","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639589","wearable technology;heart rate;sensor validation;exergames;serious games;games for health","Heart rate;Wearable Health Monitoring Systems;Pediatrics;Focusing;Games;Medical services;Particle measurements","","","","40","Crown","26 Aug 2024","","","IEEE","IEEE Conferences"
"A Tamagotchi-Style Game for Interactive Thyroid Cancer Care and Education","T. N. C. De Oliveira; J. A. De Figueiredo; M. A. F. Rodrigues","CCT & GIRA Lab, Universidade de Fortaleza, Fortaleza, CE, Brasil; CCT, Universidade de Fortaleza, Fortaleza, CE, Brasil; PPGIA & GIRA Lab, Universidade de Fortaleza, Fortaleza, CE, Brasil",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","This work introduces a serious game aimed at enhancing awareness and management of thyroid cancer through gamified learning. It innovates by personifying the thyroid gland into a virtual pet within a Tamagotchi-style game framework. The interactive virtual thyroid comes with different health problems, visual adornments, genders, and age options, all of which are randomly assigned by the game system to personalize the experience. This design aspect enriches the player’s engagement by presenting a variety of scenarios and challenges, enhancing the educational value. Players engage in comprehensive care for their virtual thyroid pet, encompassing health monitoring, treatment decision-making, and overall well-being maintenance. This approach not only narrows the gap between digital entertainment and health education but also introduces a novel channel for disseminating information about thyroid cancer and promoting a ludic understanding of thyroid health management strategies. Furthermore, the game was playtested with thyroid health specialists, resulting in qualitative feedback that underscores the game’s potential as a useful educational tool in the field.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639563","UNIFOR; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639563","interactive serious game;virtual thyroid;Tamagotchi-style;cancer care;awareness;education","Visualization;Thyroid cancer;Education;Decision making;Entertainment industry;Serious games;Maintenance","","","","26","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Exploratory Analysis of Game Metrics of a Multi-Session Study of a Virtual Reality Exergame for Stroke Rehabilitation.","J. F. V. Castillo; J. E. Muñoz; D. Lopez; J. F. Lopez; O. H. Gallo","Science Faculty, Universidad Tecnologica de Pereira, Pereira, Colombia; System Design Engineering Department, University of Waterloo, Waterloo, Canada; Unity 3D, Pereira, Colombia; Faculty of Medicine, Universidad Tecnologica de Pereira, Pereira, Colombia; Health and Engineering Faculty, Universidad Tecnologica de Pereira, Pereira, Colombia",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Introduction: Virtual Reality (VR) is a key tool in post-stroke rehabilitation, enhancing engagement and enjoyment. It benefits upper limb recovery by allowing personalized treatments based on precise performance metrics, thereby accelerating progress and making the experience more interactive. Objective: This study explores performance data from 10 stroke participants over 12 sessions using the custom VR game VR, aiming to show how game metrics, such as scores, provide insights into therapeutic progress. Methodology: Ten individuals over 50 years old recovering from a stroke participated in 12 sessions of VR, using three game mechanics: Boxes, Tejos, and Branches. The Difficulty Adjusted Performance Index (DAPI) was calculated to assess performance adjusted for task difficulty. The Wilcoxon signed-rank test compared performance metrics between the first and last sessions. Results: Significant performance improvements were observed in all game mechanics. The number of destroyed boxes, tejos, and branches cut was significantly higher in the last session compared to the first (boxes: z=-1.962, p=0.050; tejos: z=-1.992, p=0.046; branches: z=-2.397, p=0.017). DAPI analysis showed notable performance improvement, highlighting the effectiveness of VR. Conclusion: This study confirms the effectiveness of VR in post-stroke rehabilitation, demonstrating significant improvements in game performance. The use of DAPI and statistical analysis underscores progress in participant performance, showcasing VR and game metrics as valuable tools in post-stroke recovery by integrating challenge and motivation into therapy.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639592","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639592","Virtual Reality (VR);Difficulty Adjusted Performance Index (DAPI);Stroke","Measurement;Neuroplasticity;Statistical analysis;Games;Virtual reality;Stroke (medical condition);Motors","","","","32","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Eye Importance in Facial Expression Recognition","A. S. Rodrigues; J. C. Lopes; R. P. Lopes","Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança; CeDRI, Instituto Politécnico de Bragança, Portugal; CeDRI, Instituto Politécnico de Bragança, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","The human face is a powerful tool for nonverbal communication, capable of conveying a wide range of emotions. Previous research has shown that facial expressions contribute significantly to interpersonal communication, indicating that 55% of information is conveyed through facial expression alone. Despite advancements, Facial Expression Recognition (FER) technology faces challenges, particularly in scenarios involving occlusions. Instances during the COVID-19 pandemic and in Virtual Reality (VR) environments highlight these challenges, where mask usage and head-mounted displays obstruct facial features critical for accurate recognition. This paper aims to investigate the importance of the eyes in facial expression recognition by using four models: ResNet-18, VGG-19, EfficientNet-B1, and an Ensemble model. Utilising the FERPlus dataset, scenarios with and without occlusion were examined. In scenarios without occlusion, ResNet-18 emerged as the top-performing model, achieving 86.1% accuracy. However, when occluded by goggles, the Ensemble model demonstrated superior performance with 82.8% accuracy. Furthermore, in the presence of mask occlusion, EfficientNet-B1 exhibited the most robust performance, achieving an accuracy of 71.2%. Despite challenges, the results of this paper reaffirm the enduring importance of the eyes in facial expression recognition, emphasizing their pivotal role in conveying emotions even amidst technological obstacles.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639602","Foundation for Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639602","Facial Expression Recognition;Partial Occlusion;Virtual Reality;Eyes;COVID-19;Serious Games","Solid modeling;Emotion recognition;Accuracy;Head-mounted displays;Pandemics;Face recognition;Virtual reality","","","","40","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Physiologically-Driven Audiovisual Changes in Virtual Reality Radiation Source Location","K. Wood; L. Penuela; A. Uribe-Quevedo; S. Perera; B. Kapralos","Faculty of Science, Ontario Tech University, Oshawa, ON, Canada; Universidad Militar Nueva Granada, Bogota, Colombia; Faculty of Business and IT, Ontario Tech University, Oshawa, ON, Canada; Faculty of Engineering, Ontario Tech University, Oshawa, ON, Canada; Universidad Militar Nueva Granada, Bogota, Colombia",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","The availability of virtual reality (VR) technology at the consumer level is enabling its adoption for training and educational purposes. In particular, VR is showing promise in scenarios that are difficult or impossible to replicate in real life due to physical constraints related to specialized equipment or facilities, and health hazards for trainees. This scenario is typical in nuclear energy training, where trainees are required to locate and manipulate radiation sources. Traditionally, radiation source manipulation is taught using safe radiation sources in laboratory settings, where trainees use a Geiger-Müller counter to detect and measure ionizing radiation to locate a radiation source in the least possible time to reduce radiation exposure. However, such an approach is not cost-effective and exposes trainees to radiation. This paper presents the development of a VR radiation source location scenario in which skin response and heart rate modify the flashing frequency and audio intensity of an emergency light and a siren, respectively. The main goal is to better understand how physiologically-driven audiovisual changes impact usability, cognitive load, and anxiety when locating hidden radiation sources. Our preliminary results indicate that the modification of audiovisual cues affects usability, cognitive load, anxiety, and completion time. Our findings, although preliminary, provide some important considerations for future work that are relevant for designing and developing VR experiences that could be tailored to each user.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639565","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639565","","Heart rate;Training;Anxiety disorders;Virtual reality;Position measurement;Cognitive load;Physiology","","","","23","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Supportive Technologies and Videogames for Pediatric Hospital Patients: A scoping review","J. Alves; C. Crespo; N. F. Rodrigues; E. Oliveira","School of Technology, IPCA, Barcelos, Portugal; CICPSI, Faculdade de Psicologia, Alameda da Universidade, Universidade de Lisboa, Lisboa,Portugal, Lisboa, Portugal; 2Ai, School of Technology, IPCA, Barcelos, Portugal; 2Ai, School of Technology, IPCA, Barcelos, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Hospitalization has been identified as stress-inducing event that potentially contributes to depression and anxiety among children, particularly when the duration of hospital stay is prolonged. This scoping review seeks to identify the role of videogames and other interactive technology in reducing stress and promoting well-being, exploring the specific considerations for developing videogames for in-patient children and focusing on understanding various outcomes with different types of interactive technologies. The databases used in this research were ACM, PubMed, Wiley Library, yielding a total of 90 articles. Following the application of exclusion criteria 7 articles were selected for analysis. It is noteworthy that many of the included articles exhibit limitations, such as restricted study durations and a small number of participants. Addressing these limitations is crucial for establishing the long-term efficacy of interactive technology and videogames in promoting the well-being of in-patient children.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639566","Foundation for Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639566","Hospitalization;In-patient;Pediatric;Children;Stress;Videogames;Technology","Video games;Pediatrics;Hospitals;Reviews;Anxiety disorders;Libraries;Serious games","","","","27","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Immersive Exergaming: Harnessing Virtual Reality Head-Mounted Displays for Health and Fitness Enhancement Through Case Study","D. Branco; A. H. Pereira; L. Sardinha; M. S. Cameirão; S. B. i. Badia; A. L. Faria","Faculty of Exact Sciences and Engineering, Univ. Madeira N-LINCS / ARDITI Funchal, Portugal; Faculty of Arts and Humanities, Univ. Madeira, Funchal, Portugal; Serviço de Saúde da Região Autónoma da Madeira(SESARAM), Funchal, Portugal; Faculty of Arts and Humanities, Univ. Madeira N-LINCS / ARDITI Funchal, Portugal; Faculty of Exact Sciences and Engineering, Univ. Madeira N-LINCS / ARDITI Funchal, Portugal; Faculty of Arts and Humanities, Univ. Madeira, Funchal, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","The world population has overall increased life expectancy. However, more lifetime does not mean healthy aging. One key factor associated with healthy aging is physical activity. The use of Exergames for promoting healthy behaviors is a thriving field, the combination of exercise with gamification features makes it more engaging. Exergames exist in multiple forms such as tablets, screens, projections and Head Mounted Displays. Additionally, some of these systems take advantage of inertial (accelerometers and gyroscopes) and depth sensors (Microsoft Kinect, Intel RealSense and LeapMotion) for gameplay features. In the last decade, HMDs have gained popularity due to their novel iterations including lightweight designs, enhanced processing power and immersiveness. In this work, we seek to gather insights from both health professional and users perspectives regarding the usage of HMD, in a multidimensional intervention, as a low-cost alternative to a projection-based SAR platform for Exergames. Our findings reveal a generally positive user experience with the Exergames implemented through the HMD setup, with users recognizing the positive health benefits of using this technology. Our novel alternative setup for an existing system has shown to be feasible to be used in clinical practices. However, reported usability issues by the health professional underscore the importance of providing adequate training and support for effectively integrating VR technology into health and wellness interventions.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639562","Fundação para a Ciência e a Tecnologia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639562","Kinect;HMD;Exergames;Rehabilitation;Elderly","Training;Head-mounted displays;Resists;Virtual reality;Aging;Sensor phenomena and characterization;User experience","","","","27","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Therapy Reloaded: Temporal Neural Network-Based Platform for Processing Muscle Activity Measurement in Electromyography-Games","G. Johnson; A. Mirza; M. A. Usman; N. Sharp; C. Smith; J. Francik; C. Bakirtzis; C. Politis; N. Grigoriadis","Computer Science & Mathematics, Kingston University, London, UK; Computer Science & Mathematics, Kingston University, London, UK; Computer Science & Mathematics, Kingston University, London, UK; Computer Science & Mathematics, Kingston University, London, UK; Ubitech Ltd, London, UK; Computer Science & Mathematics, Kingston University, London, UK; Second Department of Neurology, AHEPA University Hospital, Thessaloniki, Greece; Computer Science & Mathematics, Kingston University, London, UK; Second Department of Neurology, AHEPA University Hospital, Thessaloniki, Greece",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","This paper presents a novel approach to the calibration process of an Electromyography sensor using classical and Machine Learning techniques for use within video games. This involves the use of a selection of temporal Machine Learning models such as the Recurrent Neural Network, Long Short-Term Memory and a Transformer network, in order to generalise the outputs of the Electromyography sensor, which is used to measure specific muscle activity. The platform is aimed at individuals with neurological conditions such as Cerebral Palsy, Hemiplegia, Multiple Sclerosis, Stroke and other types of rehabilitative conditions which may require this as a form of therapeutic benefit. The results of the Machine Learning architectures, show that the Recurrent Neural Network with a sequence size of 28 samples, outperformed the other models, across all evaluation metrics, for this type of temporal data.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639560","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639560","Exergames;Electromyography sensor;Recurrent Neural Network;Long Short-Term Memory;Transformer Network;Serious Games;Rehabilitation","Video games;Recurrent neural networks;Medical treatment;Machine learning;Muscles;Transformers;Electromyography","","","","19","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
