"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Relationship Between the Motives for Gaming and Subjective Well-being of University Students by Duration of Game Playing","M. Fukui; M. Kuroda; H. Ohdachi; Y. Sasaki","Tokushima University, Tokushima, Japan; Kobe Women's University, Kobe, Japan; Tottori University, Tottori, Japan; Keio University, Fujisawa, Japan",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","This study investigates how the relationship between gaming habits and subjective well-being differs between heavy gamers, who play games an average of more than four hours per day, and light gamers, who play games an average of less than four hours per day. A survey was conducted on 255 second-year students majoring in information science at a private university using daily playtime, the “Game Uses and Gratifications” scale, and the “Japanese subjective well-being” scale. The results suggest that for heavy gamers, recognition has a positive impact on subjective well-being, while distraction has a negative impact. For light gamers, achievement and learning positively impact subjective well-being, while fantasy has a negative impact.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253800","digital games;college students;research study;subjective well-being;motives for gaming","Surveys;Information science;Serious games","","","","14","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"The Effects And Viability Of Video Games On The Rehabilitation Of Schizophrenic Patients: A Systematic Review","G. Pinto; B. Barroso; N. Rodrigues; M. Guimarães; E. Oliveira","Research Center in Digitalization and Intelligent Robotics (CeDRI), Instituto Politécnico de Bragança (IPB), Bragança, Portugal; Research Center in Digitalization and Intelligent Robotics (CeDRI), Instituto Politécnico de Bragança (IPB), Bragança, Portugal; INESC-TEC, Porto, Portugal; Departamento de Psiquiatria e SaúdeMental (DPSM), Research Center in Digitalization and Intelligent Robotics (CeDRI), Unidade Local deSaúde do Nordeste, EPE (ULSNE,EPE), Instituto Politécnico de Bragança (IPB), Bragança, Portugal; 2Ai, School of Technology, IPCA, Barcelos, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","Background: Schizophrenia is the most common psychotic illness in the world. The negative and cognitive symptoms of this mental disorder often prevent full reintegration of patients into society, and cannot be effectively addressed with drugs alone, relying on therapy and rehabilitation. Video games as a digital tool for rehabilitation and therapy can help promote accessibility, improve patient engagement and reduce costs to institutions. Methods: A systematic review was conducted from October to November 2022 to analyze the effects of video game based rehabilitation and therapy on negative and cognitive symptoms in schizophrenic patients. The databases used to perform the search were Scopus, PubMed and Web of Science, with the search query: Schizophrenia AND (Video Game OR Serious Game). Results: A total of 228 papers were found, of which 88 duplicates were removed. After reading the titles and abstracts of the remaining 140 papers, 116 were excluded for not meeting the defined eligibility criteria for the review. Of the 24 papers left, 20 were excluded for similar reasons, resulting in the inclusion of four studies in this systematic review Conclusion: The available data for this review was limited, highlighting a need for more research in the field as well as standardization of terms used to describe the digital tools developed and assessment methods used to gather results from these interventions. Nevertheless, statistical data from the four studies included in this review showed that serious games are a promising tool for the rehabilitation and therapy of negative and cognitive symptoms of schizophrenic patients, with significant effects on the patients' performance and motivation.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253801","serious game;video game based rehabilitation and therapy;schizophrenia","Drugs;Video games;Systematics;Costs;Databases;Mental disorders;Medical treatment","","","","19","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"GADSA: Persuasive Gamified Antimicrobial Stewardship Decision Support App for Antibiotics Prescribing Behaviour Change in Nigeria","A. Molnar; G. Birjovanu; S. Luedtke; C. E. Lefevre; F. Ncube; C. Wood; P. Okonji; L. Shallcross; A. Hayward; S. Wiseman; O. Olufemi; E. Kpokiri; F. Ogunsola; P. Kostkova","Department of Computing Technology, Swinburne University of Technology, Melbourne, Australia; UCL dPHE, University College London, London, UK; UCL dPHE, University College London, London, UK; Centre for Behaviour Change, University College London, London, UK; UCL dPHE, University College London, London, UK; UCL dPHE, University College London, London, UK; College of Medicine, University of Lagos, Lagos, Nigeria; Inst of Health Informatics, University College London, London, UK; Inst of Epidemiology and Health, University College London, London, UK; UCL dPHE, University College London, London, UK; College of Medicine, Lagos University Teaching Hospital, Lagos, Nigeria; Faculty of Infectious and Tropical Diseases, London School of Hygiene and Tropical Medicine, London, UK; College of Medicine, University of Lagos, Lagos, Nigeria; UCL dPHE, University College London, London, UK",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Antimicrobial Resistance (AMR) is a prominent global threat. The spread of AMR is further accelerated by the inappropriate use of antibiotics. While misuse and overuse of antibiotics are particular global challenges regardless of resources and settings, there is evidence these are amplified in low-to-middle income countries (LMIC) such as Nigeria. While successful antimicrobial stewardship (AMS) programmes have been implemented in LMIC, more research is required to better understand how to overcome some of the underlying reasons and behaviour obstacles, such as lack of training, limited resources, culture and inadequate infection prevention and control practice. This is of particular importance for prophylactic antibiotic prescribing to prevent surgical site infections (SSI). Evidence-based guidelines published by the World Health Organization (WHO) and other public health agencies advise on best practice for prescribing and administering prophylactic surgical antibiotics. However, compliance with such guidelines amongst surgical teams is often limited. The development of engaging decision support tools, accessible at the point of care, at low cost for use in LMICs, is required to help surgeons apply AMS guidelines to their daily practice. Serious mobile games, developed with an educational or training purpose rather than for entertainment, are a powerful tool for persuasive behaviour change but little interest has been given to research for AMR to change prescription behaviour in LMIC. In this research we present the co-development of a decision support tool for the “Gamified Antimicrobial Stewardship Decision Support App” (GADSA) in Nigeria with surgeons from three participating hospital sites. GADSA is the first gamified decision support app using persuasive games techniques for prescribing behaviour change demonstrated to deliver a prescription behaviour change increasing compliance with SSI guidelines at the point of care. GADSA is also is novel at providing decision support for surgical antibiotic prescribing through gamified features such instruction of mentor, visual and textual immediate feedback system, persuasive messaging and positive and negative reinforcement.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253775","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253775","antibiotic resistance;awareness;games for health;healthcare;serious games","Training;Visualization;Technological innovation;Hospitals;Antibiotics;Point of care;Surgery","","3","","42","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Textile-based AAC (TAAC) for Persons with Intellectual Disability: User Scenarios for Touch-based Activation","T. Vihriälä; R. Raisamo; S. Merilampi; M. Leino; J. Virkki","Faculty of Information Technology and Communication Sciences, Tampere University, Tampere, Finland; Faculty of Information Technology and Communication Sciences, Tampere University, Tampere, Finland; Faculty of Technogy, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technogy, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Information Technology and Communication Sciences, Tampere Institute for Advanced Study, Tampere University, Tampere, Finland",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","5","Assistive technologies (ATs) have been found beneficial for persons with intellectual disability in enhancing communication. However, previous research suggests that these technologies are hard to learn and use, and their portability and availability poses challenges. Researchers widely agree that creating novel technologies is crucial to address these limitations. Little research has been done so far on how textile-based technology could support communication and improve AT's availability for those with intellectual disabilities. The aim of this study was to develop concrete user scenarios from initial user stories derived from literature for using textile based alternative and augmentative communication (AAC) technologies in daily life situations for those with intellectual disabilities. We present the flow of scenario development in our multidisciplinary team and two finalized user scenarios that describe people, activities, contexts, and technologies (PACT).","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253797","textile-based technologies;assistive technologies;intellectual disability;user scenarios;alternative and augmentative communication (AAC)","Clothing;Assistive technologies;Serious games;Complexity theory;Textiles","","","","35","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Exploring Interaction Techniques for Navigating Medical Images Using a Motion-Tracked Pen","M. Süncksen; S. Reinhold; M. Teistler","Center for Interaction, Visualization and Usability (CIVU), Flensburg University of Applied Sciences, Flensburg, Germany; Center for Interaction, Visualization and Usability (CIVU), Flensburg University of Applied Sciences, Flensburg, Germany; Center for Interaction, Visualization and Usability (CIVU), Flensburg University of Applied Sciences, Flensburg, Germany",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","5","Medical imaging modalities like computer tomography or magnetic resonance imaging produce vast amounts of imaging data. For radiologists, whose tasks is to evaluate these images, work becomes increasingly burdensome, leading at times to occupational diseases like repetitive strain injury. Interacting with 3D patient data derived from the original 2D images is another challenge in human-computer-interaction. To simplify the handling of both 2D and 3D medical imaging, a motion-tracked pen-like input device is presented to explore novel interaction modes for medical imaging.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253799","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253799","medical imaging;occupational disease;human computer interaction;usability","Three-dimensional displays;Navigation;Magnetic resonance imaging;Input devices;Tomography;Serious games;Task analysis","","","","12","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"The Attractiveness and Effectiveness of Upper Body and Full Body Casual Exergame Controllers","A. Berglund; I. Jedel; H. Orädd; E. Berglund","Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Exergames, active videogames in which players use their bodies to control the game, have been successful under certain conditions to produce enjoyable experiences and physical benefits. Casual exergames have been developed with simple game mechanics and short game play durations with the intent to promote exertion. Previous research has suggested that using full body game controllers in exergames compared to upper body movements has greater potential in producing high levels of exertion. In the present work we explore the impact of using upper compared to full body exergame controllers on players' level of perceived immersion, perceived control, and perceived exertion in the context of casual exergames. A between subject, quasi-experiment was conducted with 80 participants, playing the same casual exergame with either upper body movement controllers or full body movement controllers. The results showed a significant difference between groups in terms of perceived control but not in terms of perceived immersion or perceived exertion. Based on the findings we recommend that casual exergame designers do not overlook the use of upper body game controllers in casual exergames but consider them as an alternative to using full body game controllers.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253764","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253764","Casual exergame;Exergames;Movement-based Controllers;Game Controllers;Upper-body Interaction;Full-body Interaction;Immersion;Exertion;Control","Video games;Games;Serious games","","","","45","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Applying Technology to Adapt Assistive Products to the Sensorial Characteristics of Children with Autism: A Review","R. Cañete; M. E. Peralta","Departamento de Ingeniería del Diseño, Escuela Poltécnica Superior, Universidad de Sevilla, Sevilla, Spain; Departamento de Ingeniería del Diseño, Escuela Poltécnica Superior, Universidad de Sevilla, Sevilla, Spain",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","Assistive technology is improving the lives of children with autism spectrum disorder, providing new opportunities for therapy and the development of skills. One of the main advantages of mid- and high-tech products is their ability to adapt to the specific preferences and needs of the user, leading to personalization. This is especially important for children with autism, as their spectrum is very wide. People with autism respond to sensory input differently than typically developing peers. Every child has different sensory characteristics, ranging from hypersensitivity to hyposensitivity in different senses. Thus, for assistive technology products to be successful and comfortable for these users, they must be able to adapt to the special needs and characteristics of each child. This work explores what assistive technology should be able to adapt in terms of sensory characteristics for children with autism and carries out a review to analyze the state of the art of personalization in assistive technology products toward both sensorial profiles (hyper and hyposensitivity). In conclusion, this work observed that although technology is currently being implemented to personalize products to individual senses, there is a lack of assistive products which apply technology for sensorial personalization with a multimodal perspective.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253810","autism spectrum disorder;assistive technology;personalization;adaptability;sensation;perception;children","Autism;Visualization;Pediatrics;Medical treatment;Assistive technologies;Distance measurement;Serious games","","","","35","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Persuasive Application for Sex Education","P. Bhattacharya; A. Al-Slaity; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Nova Scotia, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Nova Scotia, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Nova Scotia, Canada",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","Young adults are curious, and due to a lack of proper knowledge of sexual health, they often tend to make risky sexual choices. Thus, sex education is important, as it increases individuals' knowledge of sexual health, teaches about safe sex practices and healthy sexual behavior, and enables one to make informed decisions. However, in some countries, like India, sex education is highly neglected due to the societal stigma around the topic of sex. Persuasive interventions have shown success in increasing awareness and promoting desired behaviour. However, most of these interventions consider developed countries. This work aims at investigating persuasive intervention for sex education specifically catered to the Indian audience. Particularly, this work discusses using a persuasive mobile app to help individuals learn about sexual health. As a first step to achieving our goal, we designed a prototype for an app called ‘Sex-Educated’ with persuasive features that aim to promote safe sexual practices and increase awareness about risky sexual behaviour among Indian adults. To evaluate the effectiveness of our app with persuasive design and features, we conducted a user study with 57 participants. Our results show that Indian adults are motivated to use a gamified persuasive app for sexual health education. Our app with persuasive features is much more effective to encourage learning, create awareness, and bring about positive attitude and behavioral changes towards sexual health.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253766","Natural Sciences and Engineering Research Council of Canada (NSERC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253766","sex education;persuasive strategy;game-based learning;user-centered design","Education;Prototypes;Behavioral sciences;Serious games;Mobile applications","","","","29","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Validating Structural Cognitive Training Using Immersive Virtual Reality","E. Oliveira; N. A. A. Pereira; J. Alves; P. R. Henriques; N. F. Rodrigues","2Ai, School of Technology, IPCA, Braga, Portugal; ALGORITMI Centre, Universidade do Minho, Braga, Portugal; 2Ai, School of Technology, IPCA, Braga, Portugal; ALGORITMI Centre, Universidade do Minho, Braga, Portugal; 2Ai, School of Technology, IPCA, Braga, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","As people age, they may experience difficulties in performing everyday activities, which can have a negative impact on their quality of life and independence. This paper proposes a novel methodology, called the SCT, which combines virtual reality games with cognitive exercises to improve the performance of Instrumental Activities of Daily Living (IADLs) among older adults. The SCT aims to overcome the challenges associated with far transfer, where skills learned in one context may not be effectively applied in another context. To demonstrate the effectiveness of the SCT, the paper presents a virtual reality game that combines IADLs with cognitive exercises. The game includes four core mechanics: medication management, grocery shopping, breakfast preparation, and city exploration. Each mechanic targets specific IADLs and cognitive functions, such as planning, decision-making, and problem-solving. Future work will involve testing the game with a group of older adults and implementing an adaptive difficulty system based on individual performance. The authors also plan to add additional game mechanics, such as a pill organization task, to further improve IADL performance among older adults. Overall, the SCT represents a promising approach for enhancing the quality of life and independence of older adults.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253789","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253789","Activities of Daily Living (ADLs);Structural Cognitive Training (SCT);Virtual Reality (VR);Functional Autonomy;Rehabilitation;Exergame;Head-mounted devices;Older adults","Training;Solid modeling;Adaptive systems;Instruments;Urban areas;Games;Virtual reality","","","","36","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Exploring the Impact of a Gamified Exercise Platform to Support Healthy Ageing: Home-Based Study with Older Adults","G. Chambel; A. M. Tinga; D. S. Huybens; G. Dias; J. F. Pinto","Dept. of Research & Development, Clynx, Lisbon, Portugal; Dept. of Biomedical Signals and Systems, University of Twente, Enschede, The Netherlands; Dept. of Biomedical Signals and Systems, University of Twente, Enschede, The Netherlands; Dept. of Research & Development, Clynx, Lisbon, Portugal; Dept. of Clinical Research, Clynx, Lisbon, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","Active ageing is an increasingly important concept within society due to the ageing of the world population and search for enhanced quality of life. Technological resources such as serious games can be used as a means to promote healthier lifestyle and ageing, particularly in older adults. This study intended to explore the effects of using a digital approach composed of serious games to support physical and cognitive exercise at home, to support healthy ageing. Eleven older adults voluntarily participated in an eight-day home-based study. The aim of the study was to explore the feasibility of the digital approach in autonomous sessions at home, by measuring satisfaction and motivation, and assessing the impact of different gamification strategies. The results showed that participants exercised autonomously on average on 5.5 out of the 8 days. Each session had an average duration of 35 minutes. Moreover, participants reported an average satisfaction of 80.0% throughout the sessions. Yet, the findings indicate that system usability should still be improved. Participants provided suggestions towards an easier user experience, pointing for example to the importance of personalized exercise plans. The findings suggest that gamification strategies focused on multi-joint and dynamic exercises were preferred over single limb and more monotonous exercises. The current study highlights the potential of home-based digital solutions to support healthy ageing in older adults and provide suggestions for future endeavors in this area.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253760","Active Ageing;Healthy Ageing;Serious Games;Physical Exercise;Cognitive Stimulation;Rehabilitation;Gamification;Home-based care","Atmospheric measurements;Sociology;Aging;Particle measurements;User experience;Serious games;Older adults","","1","","30","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Providing Psychological Support After Miscarriage Through a Customizable Virtual Reality Experience","M. S. Cameirão; J. G. Agrela; D. C. G. Mendes; R. Costa; S. Bermúdez i Badia","Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","A miscarriage, an unintentional pregnancy loss before the 20th week of gestation, can be a traumatic experience. The psychological impact that miscarriage often has on parents, especially on women, is substantial. Nevertheless, social and professional support often fall short for those who go through it. Here, we describe the development process of AViR (Adaptive Virtual Reality), an immersive Virtual Reality (VR) system for delivering psychological support after miscarriage. AViR merges standard protocols of psychological support with procedural VR scenarios and user-generated content to deliver customized restorative experiences. This innovative approach to using VR for this target population expands research on a substantially understudied topic. The impact AViR could have is significant and it has the potential to make a difference in the lives of many women.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253763","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253763","miscarriage;Virtual Reality;procedural content generation;psychological support","Pregnancy;Protocols;Adaptive systems;User-generated content;Sociology;Psychology;Virtual reality","","2","","35","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"MindOfMine: A Brain-Based Serious Game Approach for Supporting Cognitive Deficits in Mental Disorders","E. Ganiti-Roumeliotou; N. Pandria; V. Petronikolou; M. Karagianni; S. B. Dias; L. J. Hadjileontiadis; P. D. Bamidis","Medical Physics & Digital Innovation Lab, Aristotle University of Thessaloniki, Thessaloniki, Greece; Medical Physics & Digital Innovation Lab, Aristotle University of Thessaloniki, Thessaloniki, Greece; Medical Physics & Digital Innovation Lab, Aristotle University of Thessaloniki, Thessaloniki, Greece; Medical Physics & Digital Innovation Lab, Aristotle University of Thessaloniki, Thessaloniki, Greece; Faculdade de Motricidade Humana, Universidade de Lisboa, Lisbon, Portugal; Dept. of Biomedical Engineering, Khalifa University, Abu Dhabi, UAE; Medical Physics & Digital Innovation Lab, Aristotle University of Thessaloniki, Thessaloniki, Greece",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","4","Cognitive deficits are considered common comorbidities in various mental disorders, such as Attention Deficit/Hyperactivity Disorder and Bipolar Disorder. Assistive technology and Serious Games (SGs), in particular, have been widely used to monitor and treat cognitive deficits, since they are considered effective. The herein study aims to introduce the design and development of an educational, brain-based SG, namely MindOfMine, which targets the cognitive impairments of people who are diagnosed with a mental disorder. The MindOfMine's usability was examined through the System Usability Scale, and the opinions of four patients with cognitive impairments were extracted through Attitude Toward Computers Questionnaire, adapted to SGs. The effect of the MindOfMine to enhance neurocognitive functions was then evaluated via Wechsler Adult Intelligence Scale and STROOP assessments. Promising results regarding the usability, assessment and effectiveness of the MindOfMine brain-based SG approach are reported.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253773","Serious Games;Cognitive Deficits;Mental Disorders;Attention Deficit/Hyperactivity Disorder;Bipolar Disorder","Computers;Mental disorders;Assistive technologies;Serious games;Usability;Monitoring","","3","","21","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Investigating and Comparing the Perceptions of Voice Interaction in Digital Games: Opportunities for Health and Wellness Applications","V. M. Carvalho; M. A. Formico Rodrigues","PPGIA, Universidade de Fortaleza, Fortaleza, CE, Brazil; PPGIA, Universidade de Fortaleza, Fortaleza, CE, Brazil",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","This study investigates and compares perceptions of voice interaction in digital games, focusing on three scenarios: game interacts with the player through voice, player interacts with another player through voice, and player interacts with the game through voice. We analyze the state-of-the-art, particularly in AAA games, and conduct a comparative study involving game expert participants from academia and industry, undergraduate students, and generative AIs. The study aims to provide insights to improve gameplay experiences, reduce disruptive behaviours, and identify the influence of different voice interaction modalities on player engagement, experience, motivations, and limitations concerning current technology. Based on this comparative analysis, we expect to identify opportunities for enhancing voice interaction in digital games, particularly in health and wellness applications, and anticipate future trends in this field.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253798","voice interaction;digital games;comparative study;human and AI generative participants;health and wellness","Industries;Focusing;Games;Market research;Serious games;Artificial intelligence","","1","","26","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Towards Assessment and Rehabilitation of Eye-Hand Coordination Using Serious Games and Robotic Devices","E. D. Oña; N. Pernalete; A. Jardón","Robotics Lab, Universidad Carlos III de Madrid, Leganés, Spain; Electrical and Computer Engineering, Cal Poly Pomona, California, USA; Robotics Lab, Universidad Carlos III de Madrid, Leganés, Spain",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","Eye-hand coordination is the ability of our vision system to coordinate the information received through the eyes to control, guide, and direct the hands in the accomplishment of a task. This paper presents a system based on serious games aiming to improve the assessment and rehabilitation of eye-hand coordination ability. On one side, a gameplay based on drawing specific patters (labyrinths) is implemented to capture the hand trajectories to assess the eye-hand coordination. The user can draw the path using the mouse or a stylus with a tablet. On the other side, the rehabilitation paradigm is based on controlling the videogame and driving a ball by using a robotic device. The proposed system aims to contribute in developing a high-resolution metric for measuring the eye-hand coordination in neurorehabilitation.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253759","European Union; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253759","games for health;eye-hand coordination;upper limb;motor function;rehabilitation;assessment","Measurement;Video games;Robot kinematics;Machine vision;Neurorehabilitation;Mice;Serious games","","","","26","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Evaluating the Usability of a Serious Game for Nutritional Education with Children with ADHD","M. Mondellini; V. Colombo; M. Mauri; F. Tizzoni; A. Tarabelloni; M. Nobile; S. Arlati; E. Rosi; M. Sacco","National Research Council, STIIMA, Lecco, Italy; National Research Council, STIIMA, Lecco, Italy; IRCCS Eugenio Medea Ass. La Nostra Famiglia, Bosisio Parini, Italy; IRCCS Eugenio Medea Ass. La Nostra Famiglia, Bosisio Parini, Italy; IRCCS Eugenio Medea Ass. La Nostra Famiglia, Bosisio Parini, Italy; IRCCS Eugenio Medea Ass. La Nostra Famiglia, Bosisio Parini, Italy; National Research Council, STIIMA, Lecco, Italy; IRCCS Eugenio Medea Ass. La Nostra Famiglia, Bosisio Parini, Italy; National Research Council, STIIMA, Lecco, Italy",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","Research reports a relationship between impulsive behaviors and unhealthy eating behaviors. Serious games, combining educational contents with gamification, can increase engagement in therapeutic activities and behavioral training programs. In this context, we have developed a Serious Game to promote healthy eating style in children and adolescents in which impulsivity is a predominant feature, specifically individuals with attention deficit hyperactivity disorder. An initial analysis of the usability of the Serious Game was performed on a sample of 12 participants by means of quantitative and qualitative measures. Participants' feedback, which was overall positive, was helpful for defining the required improvements. Once implemented, the serious game will be then proposed to children and their families and included in home-based educational interventions.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253793","Regione Lombardia(grant numbers:1176485); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253793","usability;ADHD;Serious Game;Nutritional Education","Training;Pediatrics;Atmospheric measurements;Particle measurements;Serious games;Behavioral sciences;Usability","","","","35","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"A Look into the Vulnerable Future of Medical Devices Through Assessment of a tDCS Gaming Device","A. Drabkin; J. M. Pelletier","NYU Tandon School of Engineering, New York University, New York, NY, USA; Global Cybersecurity Institute, Rochester Institute of Technology, Rochester, NY, USA",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Many studies have explored security vulnerabilities in personal medical devices (PMDs). However, these vulnerabilities usually emerge after the PMD is already deployed to patients. In this study, we provide a list of attack categories and adverse events for brain-computer interfaces (BCIs) and implanted PMDs. We apply this list to a security examination of a popular but unregulated device that induces a signal in the user's brain through transcranial direct-current stimulation (tDCS). This paper reports four configurations which could, in combination with other vulnerabilities, allow an attacker to cause adverse events using tDCS.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253781","Rochester Institute of Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253781","brain-computer interface;BCI;transcranial Direct-Current Stimulation;tDCS;security review;gaming device;personal medical device;PMD","Medical devices;Satellite broadcasting;Brain-computer interfaces;Serious games;Safety;Security;Object recognition","","","","33","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
