"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Lifestyle Assessment of Large Scale Population using Repose - A Heart Rate Variability based Lifestyle Assessment Platform","S. Venkat; D. Ramasamy; S. Vijayarangan; D. Vagish; T. P. Kakarla; S. P. Preejith; M. Sivaprakasam","Healthcare Technology Innovation Centre, IIT, Madras, Chennai; Netrin Sports Technologies Private Limited, Chennai; Department of Electrical Engineering, IIT Madras, Chennai; Healthcare Technology Innovation Centre, IIT, Madras, Chennai; Netrin Sports Technologies Private Limited, Chennai; Healthcare Technology Innovation Centre, IIT, Madras, Chennai; Healthcare Technology Innovation Centre, IIT, Madras, Chennai",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","In today's fast-paced and pandemic-hit world, there is an obstinate need for a lifestyle assessment for every individual to understand and assess their overall well-being. It is harder to define mental health than physical health because most of the psychological diagnoses depend on an individual's perception based on their personal experiences. There are numerous questionnaire-based lifestyle assessment surveys available but they are subjective in nature and are highly prone to perception bias. The need of the hour is physiology-based methods that are objective and hence reliable. Repose is Asia's first Heart Rate Variability (HRV) based lifestyle assessment platform using the Electrocardiogram (ECG) signal. The platform consists of a chest-based wearable device, mobile application and web application and is capable of recording data continuously for 24 hours and provide reports for the same. The key pillars of lifestyle namely, stress, recovery, sleep and physical activity are quantified and valuable insights are provided to the user. This paper explains the utility and usability of Repose platform and the statistical observations of the results obtained using the Repose platform for a large scale population. The statistical results for 24-hour lifestyle assessments for 492 subjects for the duration spent in stress recovery regions and sleep quality and insights on physical activity are presented in this paper.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978302","Lifestyle assessment;ECG;HRV;Repose;wear-able device","Wearable computers;Sociology;Electrocardiography;Physiology;Serious games;Heart rate variability;Statistics","","2","","29","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"Evaluation of CogWorldTravel: A Serious Game for Cognitive Screening","F. T. V. Oliveira; J. A. Garcia; V. C. Gay","Faculty of Engineering and IT, University of Technology Sydney, Sydney, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, Australia",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","As the world population is growing older, there is an urge to develop new technologies to support older adults, who are at a greater risk for the onset of dementia. Cognitive Screening Instruments (CSIs) can be used to screen for dementia. While there are a significant number of available well-researched and accepted CSIs, they are associated with drawbacks. Serious games have been investigated as an alternative instrument to overcome the constraints of traditional methods. The use of serious games for cognitive screening is still a relatively new field of research, with previous works mostly focusing on finding out whether there is a correlation or not between games and cognitive performance. Serious games that engage older adults and meet the criteria of CSIs remain an open challenge. To address this challenge, we developed CogWorldTravel, a serious game for the cognitive screening of older adults. In this paper, we describe the results of the evaluation of CogWorldTravel, which consisted of conducting semi-structured interviews with five experts in dementia assessment. Results suggest that the game involves recognition memory, attention, working memory, language, immediate memory span, processing speed, inhibition, recognition of emotions, visuoconstructional, perceptual-motor, and planning abilities.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978549","University of Technology Sydney (UTS); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978549","Serious games;games for health;cognitive tests;cognitive screening;older adults;dementia","Emotion recognition;Correlation;Instruments;Sociology;Focusing;Serious games;Planning","","2","","29","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"How a mRNA COVID-19 Vaccine works inside a Cell: A Virtual Reality Serious Game","C. Berry; K. W. Wong; G. Wang; S. Rai; M. F. Shiratuddin","Medical Molecular and Forensic Science, Murdoch University, Perth, Australia; Information Technology, Media and Communications, Murdoch University, Perth, Australia; Information Technology, Media and Communications, Murdoch University, Perth, Australia; Information Technology, Media and Communications, Murdoch University, Perth, Australia; Information Technology, Media and Communications, Murdoch University, Perth, Australia",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","6","Vaccine hesitancy and uptake have been important issues in controlling the current COVID-19 pandemic in many regions around the globe, but the increase in vaccination rates has been slow or even halted in some countries. Therefore, people who have hesitated in getting the vaccine need to be addressed. One driver influencing vaccination uptake is closing the knowledge gap among the public by equipping them with a deeper understanding of how a vaccine works inside our cells to activate the immune system and develop immunity. Viral immunology is highly conceptual and requires an appreciation of molecular biology in the cell. To give individuals an intuitive awareness of the operation of a mRNA-type virus vaccine for COVID-19, we designed and developed a Virtual Reality (VR) based serious game called ‘Cell Traveler’. Through this innovative VR serious game, the player can control and interact with a sequence of critical real-life events inside a cell triggered by the injected mRNA COVID-19 vaccine. In this paper, we describe the prototype of the ‘Cell Traveler’. We utilize the concepts of serious game to create an experience to encourage students and the public to develop deeper mRNA vaccine knowledge through a memorable and fun experience.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978562","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978562","COVID-19;SARS-CoV2 coronavirus mRNA;vaccines;education;innovative pedagogy;serious game;virtual reality","COVID-19;Pandemics;Immunology;Prototypes;Virtual reality;Cells (biology);Vaccines","","","","13","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"ViTAWiN - Interprofessional Medical Mixed Reality Training for Paramedics and Emergency Nurses","J. Schild; G. Carbonell; A. Tarrach; M. Ebeling","IREX Interactive Reality Experiences, TH Köln, Cologne, Germany; IREX Interactive Reality Experiences, Hannover University of Applied Sciences and Arts, Hannover, Germany; IREX Interactive Reality Experiences, Hannover University of Applied Sciences and Arts, Hannover, Germany; IREX Interactive Reality Experiences, Hannover University of Applied Sciences and Arts, Hannover, Germany",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","Medical training can benefit from immersive technology such as multiuser virtual reality (VR) or mixed reality (MR). In this paper, we explore how such technology can be applied to interprofessional training settings, where students of two different professional groups, paramedics and emergency nurses, can train together on a shared case involving a burnt patient scenario. In order to support integration in existing real training environments, we further integrate a haptic simulation mannequin using a mixed reality approach. This paper presents a user study with 30 paramedic students and 14 nursing trainees. As a first, our evaluation involves the two user groups joining a mixed reality interprofessional medical training remotely from their respective training academies. While the results indicate good usability and presence effects at low simulator sickness, highlighting the potential of conjointly training multiple medical groups, we discuss the practical complexity of the setup and a potential currently limited in emotion fidelity, hardware comfort and stability of remote communication.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978566","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978566","medical training simulation;interprofessional training;virtual reality;mixed reality;haptics;social VR;case","Training;Solid modeling;Mixed reality;Virtual reality;Medical services;Stability analysis;Hardware","","2","","16","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"An Interactive Story Decision-Making Game for Mental Health Awareness","M. A. F. Rodrigues; T. R. C. de Oliveira; D. L. de Figueiredo; E. O. M. Neto; A. A. A. Akao; G. H. M. de Lima; V. L. N. Silva; A. L. Karl","PPGIA (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; PPGIA (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; CCT, Universidade de Fortaleza, Fortaleza, CE, Brazil; CCT, Universidade de Fortaleza, Fortaleza, CE, Brazil; CCT, Universidade de Fortaleza, Fortaleza, CE, Brazil; CCT, Universidade de Fortaleza, Fortaleza, CE, Brazil; CCT, Universidade de Fortaleza, Fortaleza, CE, Brazil; CCT, Universidade de Fortaleza, Fortaleza, CE, Brazil",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","Few studies apply digital games to grow awareness about mental disorders, such as depression and social isolation. In this work, aiming to increase mental health awareness and focusing on self-care as a form of prevention, we present COEX-IST, a short, interactive story decision-making game experience for mental health. The narrative is about a socially isolated person at home suffering from depression, built from the personal experiences of undergraduate students during the pandemic. Most of them expressed severe levels of depression and anxiety due to restricted social interactions. As the game unfolds, the player can learn more about depression, the character's thoughts and feelings, and the story's context. Decisions have weight; thus, players must carefully weigh the consequences of their choices.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978592","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978592","mental health;awareness;interactive story;decision-making;game","Pandemics;Decision making;Anxiety disorders;Focusing;Mental health;Depression;Serious games","","6","","31","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"Using Gamification for Assessing Soft Skills: A Serious Game design","L. Altomari; N. Altomari; G. Iazzolino","Department of Mechanical, Energy and Management Engineering, University of Calabria, Rende, Italy; Department of Mathematics and Computer Science, University of Calabria, Rende, Italy; Department of Mechanical, Energy and Management Engineering, University of Calabria, Rende, Italy",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","7","Gamification is becoming increasingly important in the labour market as it can give several advantages in terms of time saving, quality of data and engagement. Soft Skills are a key factor in the Human Resource Management field and it is well-known that they can have a crucial impact on the performance of a person, a team and even an organization. In this paper the authors illustrate a serious game that assesses the most required skills in the labour market and provides feedback, proposing a set of guidelines for the development of serious games, while describing the game design process. A first try-out of the game was carried out and positive results were achieved, paving the way to further studies.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978591","Gamification;Soft-Skill;Recruitment;Serious Game;Assessment","Organizations;Serious games;Human resource management;Guidelines","","1","","53","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"AI-Based Pill Detection and Deblistering Spot Finder System for Smart Medication Dispenser","J. F. Pinto; J. L. Vilaca; N. S. Dias","2Ai - Applied Artificial Intelligence Laboratory, School of Technology, IPCA, Barcelos, Portugal; 2Ai - Applied Artificial Intelligence Laboratory, School of Technology, IPCA, Barcelos, Portugal; 2Ai - Applied Artificial Intelligence Laboratory, School of Technology, IPCA, Barcelos, Portugal",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","5","When on a medication regime, it is of extreme importance to take the right pills, and to make sure the medication is free of any contaminant. Current medication dispensers aim to aid patients; however, they still have inherent operational flaws. When dealing with blisters, the manual refilling of a dispenser is a lengthy and error-prone task. Also, as medication inside dispensers is stored out of its blisters it is exposed to air and humidity, which hinder its potency. To solve these issues, we aim to develop a new medication dispenser which removes pills from their packaging only when needed. This paper presents a system to be implemented in said dispenser, which automatically detects pills and locates their best deblistering spot, so they can be extracted in the most efficient way. The proposed system can be split into two phases: On the first phase a custom-trained Mask-RCNN detects pills and classifies them according to their type. On the second stage, a custom image processing algorithm calculates the ideal location where pills can be deblistered. Firstly, a dataset containing images of different types of pill blisters was created and thoroughly annotated for Mask-CNN. Afterwards, Mask-RCNN was trained to detect pills and classify them according to their shape. From the resulting pill masks and classifications, an image processing algorithm is applied to calculate the ideal pill deblistering location according to previous research. By correctly identifying each pill inside a blister and finding the best spot to extract it, the system can be implemented in a new medication dispenser, which only needs to be supplied with blisters.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978601","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978601","Pill dispenser;MRCNN;Deblistering;Research","Training;Shape;Image processing;Neural networks;Manuals;Packaging;Classification algorithms","","3","","16","EU","19 Dec 2022","","","IEEE","IEEE Conferences"
"ECG classification using Artificial Intelligence: Model Optimization and Robustness Assessment","I. Escrivães; L. C. N. Barbosa; H. R. Torres; B. Oliveira; J. L. Vilaça; P. Morais","2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","The Electrocardiogram is one of the more complete exams for diagnosing pathologies regarding the cardiovascular system. Therefore, and based on the rudimentary methods of analyzing these exams in the past, computer-based approaches are now used in ECG analysis. Smart technology systems have been designed over time to diagnose cardiovascular conditions through ECG analysis. The current study evaluates the robustness and performance of one Artificial Intelligent (AI) system, based on a Convolutional Neural Network paired with a Multilayer Perceptron, to classify specific cardiac conditions in ECG signals. The paper assesses the robustness of the described AI model, by evaluating its performance in the classification of different classes. Moreover, it was studied the influence of the model's parameters in the result, namely: Train-Test split ratio, learning rate, optimization Algorithm, and a number of epochs. After finding the optimal parameterization configuration that translates into a higher and better accuracy of the system, the results suggested that heartbeat classification based on CNN+MLP architecture is robust and capable to deal with the class increase. Our goal is to use outcomes and intelligent systems to automatically process ECG signals, and to directly identify specific medical conditions, and, for that, we intend to study the influence of the parameter's variation and confirm its robustness to the variation of the database configuration.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978589","European Regional Development Fund (FEDER); FCT-Fundacao para a Ciencia e Tecnologia(grant numbers:UIDB/05549/2020,UIDP/05549/2020,LASILA/P/0104/2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978589","Artificial Intelligence;MIT-BIH;CNN;Deep Learning","Pathology;Databases;Electrocardiography;Robustness;Classification algorithms;Serious games;Convolutional neural networks","","1","","23","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"A guideline proposal for minimizing cybersickness in VR-based serious games and applications","T. Porcino; D. Reilly; E. Clua; D. Trevisan","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Institute of Computing, Universidade Federal Fluminense, Niteroi, Brazil; Institute of Computing, Universidade Federal Fluminense, Niteroi, Brazil",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","Head-mounted displays (HMDs) are popular immersive tools in general, not limited to entertainment but also for education, military, and serious games for health. While these displays have strong popularity, they still have user experience issues, triggering possible symptoms of discomfort to users. This condition is known as cybersickness (CS) and is one of the most popular research topics tied to virtual reality (VR) issues. We first present the main strategies focused on minimizing cybersickness problems in virtual reality. Following this, we propose a guideline framework based on CS causes such as locomotion, acceleration, the field of view, depth of field, degree of freedom, exposition use time, latency-lag, static rest frame, and camera rotation. Additionally, serious games applications and broader categories of games can also adopt it. Additionally, we categorized the imminent challenges for CS minimization into four different items. Conclusively, this work contributes as a consulting reference to enable VR developers and designers to optimize their VR users' experience and VR serious games.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978552","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978552","head-mounted displays;virtual reality;cyber-sickness;VR-based serious games;challenges","Head-mounted displays;Cybersickness;Education;Entertainment industry;Minimization;Cameras;Serious games","","3","","68","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"A Preliminary Comparison between Traditional and Gamified Leg Agility Assessment in Parkinsonian Subjects","G. Amprimo; G. Masi; C. Ferraris; G. Olmo; L. Priano","Politecnico di Torino, Turin, Italy; University of Turin, Turin, Italy; National Research Council, Turin, Italy; Politecnico di Torino, Turin, Italy; University of Turin, Turin, Italy",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","Parkinson's disease (PD) severity is assessed through a set of standardised tasks defined by clinical scales such as the Unified Parkinson's Disease Rating Scale (UPDRS). In particular, Leg Agility is a well-established test among the motor tasks included in UPDRS, which consists in repeated cycles of knee lifting and lowering, while sitting on a chair. Leg Agility objective evaluation through optical devices is often investigated for telemedicine applications. Moreover, remote rehabilitation for PD subjects through virtual exergaming is becoming a popular approach thanks to its versatility, increased user engagement and the possibility of coupling it with remote monitoring tools. This work investigates if lower-limb exergaming may also be exploited for assessment purposes similar to traditional evaluation. In particular, if there exists a statistical difference between the kinematic description of Leg Agility versus the one of a Bouncing Ball exergame, as provided by an optical (RGB-D) acquisition system suitable for remote monitoring. Preliminary results obtained by the comparison of the two types of assessment in a small group of parkinsonian subjects are presented and discussed.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978557","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978557","Exergame;Gamification;Parkinson's disease;Telemedicine;Leg Agility;Azure Kinect","Legged locomotion;Three-dimensional displays;Statistical analysis;Parkinson's disease;Tracking;Games;Kinematics","","1","","30","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"Virtual, Augmented, and Mixed Reality Interventions for Physical Activity: A Systematic Review","I. P. Odenigbo; J. K. Reen; C. Eneze; A. Friday; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","9","The emergence of Virtual Reality (VR), Augmented Reality (AR) and Mixed Reality (MR) technologies have made it possible to actualize many things in virtual space that may have cost more to explore in real-life settings. Such technologies have significantly contributed to human health and well-being over the years and they recently gained research attention in promoting physical activities across all age groups. This paper presents a systematic review of VR/AR/MR applications for promoting physical activity (PA). We reviewed 39 papers from 5 databases that met the inclusion criteria. The review results show that (1) VR-driven interventions were more common than AR and MR interventions, (2) more interventions were targeted toward the general public, (3) most interventions adopted exergames as the approach for designing their systems, (4) the self-monitoring strategy emerged as the most used persuasive strategy while tailoring was the least used strategy, and (5) the majority of the interventions were perceived to be effective in promoting PA. We propose that future AR/VR/MR interventions should investigate skill-building goals through systems that provide dynamic feedback to the target audience. This will allow participants to gain experience and skills to promote their physical health.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978564","Natural Sciences and Engineering Research Council of Canada (NSERC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978564","Persuasive Technology;Virtual Reality;Augmented Reality;Exergames;Physical activities;Physiotherapy;Exercise;Mixed Reality","Systematics;Costs;Databases;Anxiety disorders;Mixed reality;Serious games;Augmented reality","","1","","49","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"A Web and Nonimmersive VR Approach for Reminiscence Therapy: A Caregiver Perspective Comparison","W. Sun; R. Akhter; A. Uribe-Quevedo; D. Presas; R. Liscano; S. Horsburgh","Faculty of Health Sciences, Ontario Tech University, Oshawa, ON, Canada; Faculty of Health Sciences, Ontario Tech University, Oshawa, ON, Canada; Software and Informatics Research Center, Ontario Tech University, Oshawa, ON, Canada; Software and Informatics Research Center, Ontario Tech University, Oshawa, ON, Canada; Faculty of Engineering, Ontario Tech University, Oshawa, ON, Canada; Ontario Shores Center for Mental Health Sciences, Whitby, ON, Canada",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","Reminiscence therapy (RT) is a multi-sensory treatment that uses a combination of sight, touch, taste, smell, and sound to help persons with dementia (PWD) remember events, people, and places from their past lives. Currently, RT relies on in-person sessions where albums, memorabilia, and media such as pictures and music are brought by the caregivers. However, such sessions have been negatively impacted by physical distancing and restricted access to institutionalized facilities with the goal of reducing exposure and potential outbreaks. Due to such restrictions, digital technologies such as mobile applications and immersive solutions including virtual and augmented reality, have started gaining momentum as supplementary tools for RT. This paper presents a caregiver perspective comparative study between a web RT application and its nonimmersive Virtual Reality counterpart to understand the limitations and opportunities both platforms present for facilitating engaging experiences for people with dementia towards recalling memories while easing the therapy process for the caregivers.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978303","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978303","caregiver;people with dementia;long-term care facility;reminiscence therapy;virtual reality;web application","Portable computers;Medical treatment;Tutorials;Media;Real-time systems;Physiology;Serious games","","2","","23","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"Design principles for cognitive and physical rehabilitation of ICU patients using Virtual Reality (VR)","I. Oliveira; A. Afonso; E. Oliveira; J. Coimbra; N. F. Rodrigues","School of Technology, IPCA (Polytechnic Institute of Cávado and Ave), Barcelos, Portugal; School of Technology, IPCA (Polytechnic Institute of Cávado and Ave), Barcelos, Portugal; 2Ai, School of Technology, IPCA (Polytechnic Institute of Cávado and Ave), Barcelos, Portugal; Internal Medicine Service, Porto University Hospital Center, Porto, Portugal; 2Ai, School of Technology, IPCA (Polytechnic Institute of Cávado and Ave), Barcelos, Portugal",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","7","Post-intensive Care Syndrome (PICS) is a condition that affects between 50% to 70% of ICU survivors. Long-term quality of life associated with PICS is a combination of physical (ICU-acquired neuromuscular weakness), cognitive (thinking and judgment), and psychiatric (mental health status) impairments. Current practices have been unable to reduce the number and acuteness of PICS cases, believed to be related to a lack of investment in prevention and availability of qualified professionals to conduct therapy. Virtual Reality has already shown promising results in relaxing and abstracting ICU patients from the harsh clinical environment, however, there is still a great potential to be explored. This article investigates 3 current practices of physical and cognitive rehabilitation for ICU patients and proposes 14 design principles to guide the implementation of VR interventions for ICU rehabilitation.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978575","intensive care unit;rehabilitation;virtual reality;design principles;cognitive;physical;motor;training;prevention","Neuromuscular;Medical treatment;Virtual reality;Mental health;Serious games;Investment","","1","","25","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"A modifiable virtual reality game for neurological physiotherapy - Multiprofessional development and pilot testing","A. Poberznik; J. Huhtasalo; T. Jyräkoski; S. Seppä; J. Lahti; A. Tavakoli; J. Virkki; S. Merilampi","Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Tampere Institute of Advanced Study, Tampere University, Tampere, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","6","Serious games and virtual reality are promising tools for future rehabilitation. They represent solutions for promoting self-care and for motivating the rehabilitees. However, their wider adoption requires experience and research information from both the rehabilitators themselves and experts in the field. The aim of this study is to develop a prototype physiotherapy virtual reality game in multiprofessional collaboration and to learn about the best practises leading into positive user experience. This paper emphasizes the game development process, the Whac-A-Physio game prototype itself and the preliminary user experiences utilizing a co-design approach. It is a basis for future studies with higher number of participants. The physiotherapy professionals were interested in developing the game in a multidisciplinary group and motivated to adopt it. The developed Whac-A-Physio game prototype was subsequently piloted in two physiotherapy clinics. The feedback was obtained from the physiotherapists by semi-structured interviewing. The physiotherapists found the game suitable for upper limb therapy, balance, and coordination training. The game presented a valuable motivational tool for their clients, improving their sense of ability and inclusion, and was thus considered a good addition to the conventional therapy.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978567","physical ability;virtual reality;rehabilitation;serious game development;co-design","Training;Technological innovation;Prototypes;Collaboration;Medical treatment;Games;Virtual reality","","1","","31","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"ARCoD: A Serious Gaming Approach to Measure Cognitive Distortions","R. A. Tasnim; F. Z. Eishita","Department of Computer Science, Idaho State University, Pocatello, USA; Department of Computer Science, Idaho State University, Pocatello, USA",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","Cognitive Distortion, defined as erroneous and in-accurate thoughts [4] can cause fatal mental impairment. Identifying the presence of cognitive distortions is the fundamental initiative to treat mental health disorders such as anxiety and depression. As a consequence of COVID-19 and the other changes in social aspects, there is an escalation in the number of patients with mental illness. Although there are abundant effective psychotherapy strategies available, a substantial number of people avoid them due to misconceptions and stigma. Serious games can be a feasible solution to purvey mental healthcare to a significant percentage of people. The availability of smartphones unveils the opportunity to provide therapeutic facilities via digital gaming. Technology like Augmented Reality with its interactive features, has unlocked numerous opportunities in the mental health domain. In this paper, we have remodeled our previously proposed game, ARCoD, accessible on smartphones to measure Cognitive Distortions. We hypothesized that, through this game, it is possible to assess the level of 5 different Cognitive Distortions (Arbitrary Inference, Catastrophizing, Black and White Thinking, Emotional Reasoning, and Labeling) in an individual playing the game. The experimental outcome demonstrates that the level of Cognitive Distortions assessed from the game is exceedingly similar to the measurement accumulated from an established scale-Cognitive Distortion Scale (CDS).","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978556","Cognitive Distortion;Serious Game;Augmented Reality;Personality Traits;Big Five Inventory(BFI)","Perturbation methods;Medical treatment;Mental health;Distortion;Depression;Cognition;Serious games","","1","","52","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"Comparative Evaluation of AR-based, VR-based, and Traditional Basic Life Support Training","E. Yigitbas; S. Krois; T. Renzelmann; G. Engels","Department of Computer Science, Paderborn University, Paderborn, Germany; Department of Computer Science, Paderborn University, Paderborn, Germany; Department of Computer Science, Paderborn University, Paderborn, Germany; Department of Computer Science, Paderborn University, Paderborn, Germany",2022 IEEE 10th International Conference on Serious Games and Applications for Health(SeGAH),"19 Dec 2022","2022","","","1","8","Basic life support (BLS) is crucial in the emergency response system as sudden cardiac arrest is still a major cause of death worldwide. In the majority of cases, cardiac arrest is witnessed out-of-hospital where execution of BLS including resuscitation through by-standers becomes indispensable. However, survival rates of cardiac arrest victims could significantly increase if people were more familiar with the BLS process. In this context, technology-enhanced BLS training approaches utilizing Augmented (AR) and Virtual Reality (VR) have been proposed in recent works. However, most of these approaches are not compliant with the medical BLS guidelines or focus only on specific steps of BLS training such as resuscitation. Furthermore, most of the existing training approaches do not focus on automated assessment to enhance training effectiveness through fine-grained real-time feedback. To overcome these issues, we present a novel AR- and VR-based training environment which supports a comprehensive BLS training compliant with the medical guidelines. Our training environment combines AR-NR-based BLS training with an interactive haptic manikin that supports automated assessment, real-time feedback, and debriefing in an integrated environment. We have conducted a usability evaluation where we analyze the training effectiveness and cognitive workload of BLS training based on our AR and VR environment against traditional BLS training. Results of the evaluation indicate that AR and VR technology have the potential to increase engagement in BLS training and reduce the cognitive workload compared to traditional training.","2573-3060","978-1-6654-8439-8","10.1109/SEGAH54908.2022.9978596","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978596","basic life support;resuscitation;augmented reality;virtual reality;usability evaluation","Training;Cardiac arrest;Virtual reality;Emergency services;Real-time systems;Serious games;Haptic interfaces","","4","","23","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
