"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Breaking barriers to game-based learning for active ageing and healthy lifestyles A qualitative interview study with experts in the field","L. V. Costa; A. I. Veloso; M. Loizou; S. Arnab","Digital Media and Interaction (DIGIMEDIA), Univ. of Aveiro, Aveiro, Portugal; Disruptive Media Learning Lab, Coventry University, Coventry, UK; Digital Media and Interaction (DIGIMEDIA), Univ. of Aveiro, Aveiro, Portugal; Disruptive Media Learning Lab, Coventry University, Coventry, UK",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","This study aims to explore a set of design components that a game-based learning programme should have in order to encourage active ageing and healthy lifestyles. Semi-structured interviews were conducted with 10 Subject Matter Experts from the Industry and the Educational Sector in the fields of Games, Human-Computer Interaction, Psychology and Ageing Studies. A thematic analysis of the interviewee's answers identified a set of recommendations for the following topics: Designing age-friendly environments; Perspectives on the (Co-) Design Process; Designing for learning and behaviour change; and the monetization of a game.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401320","game-based learning;active ageing;healthy lifestyles;qualitative interview","Games;Aging;Interviews;Industries;Media;Psychology;Human computer interaction","","1","","37","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"FAND: A shareable gesture based foot interface device","R. Gupta; G. Dalvi","IDC School of Design, Indian Institute of technology Bombay, Mumbai, India; IDC School of Design, Indian Institute of technology Bombay, Mumbai, India",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","A large number of input interactions with computers use hands. This has increased the physiological load on hands. Most hand related orthopedic disorders are often associated with their excessive with computers. A large part of the extended work performed with computers involves repetitive interactions. Reducing hand load by involving the foot seems to be a promising possibility. Such an approach would distribute the total interaction load and improve work efficiency. In this paper, we present our work in this direction and discuss the design and evaluation of a non-personal, wearable, gesture-based foot interface device.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401321","human computer interaction;user interfaces;product design;foot input;wearable technologies","Task analysis;Foot;Performance evaluation;Prototypes;Computers;Physiology;Keyboards","","","","20","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"NudgeEntrance: Domestic intervention to change hand washing behaviour","M. Dhamelia; G. Dalvi","IDC School of Design, Indian Institute of Technology, Mumbai, India; IDC School of Design, Indian Institute of Technology, Mumbai, India",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Hands are primary vectors of many communicable diseases because they come in contact with a variety of surfaces and fluids. Acute diarrhoeal diseases and respiratory diseases can be prevented by washing hands at appropriate times. This habit is essential for households of urban low-income groups since their surroundings are a hotbed for pathogens. The effect of hand washing is also acknowledged by experts and the world health organisation (WHO). We propose a design based intervention employing behaviour change principles suitable for such households. The goal of the intervention was to nudge people to wash hands at appropriate times via self reflection. Our intervention induces self reflection through reminders and channel factors. We measured hand washing frequency to evaluate the change in behavior, and further investigated this habit through interviews. Results of our study indicate that channel factors bring significant change in hand washing behaviour than reminders.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401322","Public healthcare;Pervasive computing;Ubiquitous computing;Decision making;Behaviour Change","Interviews;Pediatrics;Task analysis;Infectious diseases;Pathogens","","","","20","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Gamifying an Exergame Co-DesignWorkshop — Playful involvement of experts in the design process o balance training exergames","L. P. Matjeka; D. Svanæs","Computer Science, NTNU - Norwegian University of Science and Technology, Trondheim, Norway; Norges teknisk-naturvitenskapelige universitet, Trondheim, NO",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","Exergames combine physical exercises and games. Thorough knowledge about the physical exercises is crucial in designing efficient exergames. Expert involvement in the design process, in this case with physiotherapists, is an efficient way to gather and retain domain specific knowledge for the design team. However, experts rarely have experience exploring design alternatives in a playful way, which is important when participating on the co-design of serious games like exergames. We explored the question: How can we involve experts to share and professionally explore their domain specific knowledge in a play-centric game design process? We present two co-design exergame workshops with physiotherapists. Based on lessons learned from the first workshop, we explored in the second workshop framing the entire workshop process as a game. We found that gamifying the workshop process into a design game provided a way to change the experts' effective-oriented mindset into a playful mindset. This article demonstrates some lessons learned from this process of creating and using such a method and proposes some directions for future research and applications.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401343","exercising and active living;game design and development;rehabilitation;design games;exergame design;game design tools;game design process","Games;Conferences;Training;Avatars;Computer science;Cognition","","1","","34","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Design, development and usability test of serious games related to genetics","R. Mainetti; S. Oliveri; I. Cutica; A. Gorini; S. Gaspardo; N. A. Borghese; G. Pravettoni","Dept. of Oncology and Hemato-Oncology, Università degli Studi di Milano, Milan, Italy; Dept. of Oncology and Hemato-Oncology, Università degli Studi di Milano, Milan, Italy; Dept. of Oncology and Hemato-Oncology, Università degli Studi di Milano, Milan, Italy; Dept. of Oncology and Hemato-Oncology, Università degli Studi di Milano, Milan, Italy; Universita degli Studi di Milano, Milano, Lombardia, IT; Computer Science Dept., Università degli Studi di Milano, Milan, Italy; Dept. of Oncology and Hemato-Oncology, Università degli Studi di Milano, Milan, Italy",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","Technological progresses and lower DNA sequencing costs have made genetic testing more and more accessible to the general public. However, this progress does not reflect an increased literacy on genetics in lay people. For this reason the authors has developed a suite of three serious games to educate people on genetic issues and tested them for playability. The playability testing was conducted with a convenience sample of 30 participants, subdivided into 3 equal groups and randomly assigned to each game. Participants were asked to report any problem or negative issue they found during the play and to complete the Games Experience Questionnaire. Results showed some usability issues, mainly related to the lack of intuition and immediacy in the use of some commands. Overall participants experienced moderate levels of immersion and flow for the serious games (not designed to be immersive rather than educational), low levels of negative feelings such as annoyance and frustration and prevalence of positive emotions. Results imply that, with the aim to guarantee games effectiveness and efficacy, the game should be more intuitive and improve their correspondence between the commands and the in-game tasks to achieve the goals. Furthermore they have the right level of immersion and flow, which allow the balance between fun and investment of cognitive resources to learn genetic contents.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401344","heredity;mutation;genetic literacy;cardiovascu-lar risk;genetic risk;decision making;knowledge transfer;serious games;game design;usability","Games;Rabbits;DNA;Diseases;Usability;Testing","","3","","30","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Exploring possibilities to partially transform simulation exercises into interactive games on OpenWHO.org digitizing live role-playing game exercises online for epidemics and health emergency work","C. Hagedorn; H. Utunen; J. Renz; C. Meinel","Internet Technologies and Systems, University of Potsdam, Potsdam, Germany; Internet Technologies and Systems, University of Potsdam, Potsdam, Germany; Transfer of Knowledge, Emergencies Programme World Health Organization, Geneva, Switzerland; Internet Technologies and Systems, University of Potsdam, Potsdam, Germany",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","6","Training responders for outbreaks and health emergencies is one of the key functions of the Health Emergencies Programme of the World Health Organization (WHO). Staff trainings include, in some instances, intensive live role-play simulation exercises, in which responders are trained for disease outbreaks with a large training faculty and mentoring. This staff involvement cannot be fully replaced, as it is criticalfor performance assessment. However, if some live elements can be even partially replaced by online-supported formats, it can provide for more content-aligned, structured and replicable exercises while also creating cost efficiencies and reaching larger audiences. HPI together with the Transfer of Knowledge Team of the WHO Health Emergencies Programme is therefore exploring how to digitize parts of such training exercises. The goal of this paper is to identify and suggest how parts of one sample intensive staff training exercise could be replaced by online exercises. One staff training simulation exercise was observed and is used as an example for this purpose. For digitizing parts of the intense simulation training, the existing learning platform OpenWHO - which already provides frontline responder online training - could be further developed. OpenWHO is operated by the Hasso Plattner Institute (HPI).","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401345","Game-Based Learning;Health Emergency Training;Simulation Exercise;Online Learning;WHO;OpenWHO;Serious Games;Influenza;Pandemic Influenza Preparedness;Pandemics;Epidemics","Training;Games;Influenza;Task analysis;Vaccines;Internet","","2","","7","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Towards a framework for rehabilitation and assessment of upper limb motor function based on Serious Games","E. D. Oña; C. Balaguer; A. Jardón","Department of Systems Engineering and Automation, University Carlos III of Madrid, Leganés, Spain; Department of Systems Engineering and Automation, University Carlos III of Madrid, Leganés, Spain; Department of Systems Engineering and Automation, University Carlos III of Madrid, Leganés, Spain",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Serious Games and Virtual Reality (VR) are being considered at present as an alternative to traditional rehabilitation therapies. In this paper, the ongoing development of a framework focused on rehabilitation and assessment of the upper limb motor function based on serious games as a source of entertainment for physiotherapy patients is described. A set of OpenSource Serious Games for rehabilitation has been developed, using the last version of Microsoft1® Kinect™ as low cost monitoring sensor and the software Unity. These Serious Games captures 3D human body data and it stored them in the patient database to facilitate a later clinical analysis to the therapist. Also, a VR-based system for the automated assessment of motor function based on Fugl-Meyer Assessment Test (FMA) is addressed. The proposed system attempts to be an useful therapeutic tool for tele-rehabilitation in order to reduce the number of patients, time spent and cost to hospitals.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401346","","Games;Tracking;Medical treatment;Tools;Biomechanics;Software","","6","","35","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"A VR ecosystem for telemedicine and non-intrusive cognitive and affective assessment","S. S. Galunder; J. F. Gottlieb; J. Ladwig; J. Hamell; P. K. Keller; P. Wu","Smart Information Flow Technologies, LLC, Minneapolis, MN; Smart Information Flow Technologies, LLC, Minneapolis, MN; Smart Information Flow Technologies, LLC, Minneapolis, MN; Smart Information Flow Technologies, LLC, Minneapolis, MN; Smart Information Flow Technologies, LLC, Minneapolis, MN; United Technologies Research Center, Hartford, CT",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","6","Long duration exploration missions present unique challenges to the behavioral health of astronauts. Factors like isolation, social monotony, extreme living conditions, chronic stress, and interpersonal differences within the team can affect both crew wellbeing and performance. Therefore, we have developed a VR environments and VR games to study team dynamics, cooperation and cohesion among crew members. We have tested this game during 12- and 8-month long space flight simulation studies at the Hawaii Space Exploration Analog and Simulation (HI-SEAS) facilities in Waimea, HI, where subjects underwent adjustments in physiology and lifestyle that are analogous to some of the challenges in a confined environment (HI-SEAS.org). The goal of this work supports NASA's goals to “identify and validate measures to monitor behavioral health and performance during autonomous, long duration and/or long distance exploration missions”. Our results indicate that virtual reality can be used as an effective platform and sensor to test the effects of social isolation and monotony on team dynamics during long-duration missions. VR could also be effective for delivering other types of assessments and therapies.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401347","virtual reality;telemedicine;cognitive assessment","Games;NASA;Mars;Ecosystems;Psychology;Virtual environments;Manganese","","2","","28","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Interactive game for children with difficulty crossing the midline","J. Jacobs; J. Greef; R. Heyman","Dept. E&E Eng. Science, University of Johannesburg, South Africa; North-West University, Potchefstroom, ZA; University of Johannesburg, Auckland Park, Gauteng, ZA",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","By the age of five years, a child ought to have mastered the corresponding expertise of bilateral integration, utilizing both sides of the body simultaneously, called “crossing the midline”. This means that when a child who has difficulty crossing the midline is confronted with actions that require the midline to be crossed, the child is unable to perform the action in the correct manner. When the midline is crossed spontaneously, paths in the brain are developed. This skill is essential for the advancement of various motor and cognitive skills. Children who have trouble crossing the body's midline, frequently experience difficulties with mundane, day to day activities. Understanding the challenges children who suffer from crossing the midline face, this paper focuses on the creation of an interactive game and particularly the development of an input device that could be used by children. It is postulated that the playing of an interactive game forms the required pathways to conduct movements that once did not seem comfortable or possible for the child. During development of the interactive game the guidance of occupational therapists was sought. What is unique about this project is the successful design of an affordable device, that can accurately simulate and guide the movement of the child in the process of treating their difficulty of crossing the midline. The project further provides scope for other gross and fine motor difficulties children have to be treated.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401348","Virtual environments;virtual rehabilitation;game design and development;serious games","Games;Medical treatment;Virtual reality;Training;Neuroplasticity;Task analysis;Tools","","3","","21","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"“But do they like it?” Participant satisfaction and gameplay experience of a public health videogame intervention in adolescents","K. Hieftje; T. Pendergrass; E. Montanaro; T. Kyriakides; O. Florsheim; L. Fiellin","Department of Internal Medicine, Yale School of Medicine, New Haven, CT, USA; Department of Internal Medicine, Yale School of Medicine, New Haven, CT, USA; Department of Psychological Science, University of North Carolina/Charlotte, Charlotte, NC, USA; Department of Internal Medicine, Yale School of Medicine, New Haven, CT, USA; University of California, Irvine School of Medicine, Irvine, CA, USA; Department of Internal Medicine, Yale School of Medicine, New Haven, CT, USA",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Participant satisfaction and experience can impact the effectiveness of a given intervention. The purpose of this mixed methods study was to explore adolescents' satisfaction and gameplay experience with a videogame intervention aimed at reducing HIV-related risk. Satisfaction and gameplay experience data were collected from adolescents who played the PlayForward: Elm City Stories videogame as part of a randomized controlled trial. Quantitative and qualitative data were collected using in-person interviews following six weeks of gameplay. Gender differences were evaluated. Three hundred and thirty-three participants were enrolled in the study and six-week data were available for 267 participants, of whom 133 (50%) played PlayForward (50% girls; 11-14 years; mean age 12.9). They generally reported high levels of satisfaction with their gameplay experience. Exploratory analysis of gender differences revealed girls were more likely to report that they would play the game again or would tell their friends to play the game, while boys felt more connected to their characters in the game. A videogame intervention that is both effective and well liked is essential to best affect health outcomes.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401349","adolescent;videogame;intervention;satisfaction;HIV;risk reduction","Games;Interviews;Avatars;Risk management;Tools;Recruitment;Synthetic aperture sonar","","3","","25","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Mobile gaming in gyms — Can fitness and games join together?","E. Siira; J. Häikiö; E. Annanperä","VTT Technical Research Centre of Finland, Oulu, Finland; University of Oulu, Oulu, Finland; VTT Technical Research Centre of Finland, Oulu, Finland",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","6","Combining gym exercising and mobile gaming is bringing together two global trends. In this research, it has been studied how a gym-themed mobile game can be connected to a real gym setting by bringing personal exercising data from wearable sensors and gym equipment to the game. It is also studied how the gym goers see the gaming when combined to their exercising routines.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401350","mobile gaming;exercising;exergaming","Games;Currencies;Land mobile radio;Legged locomotion;Couplings;Market research;Training","","","","17","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Activation game for older adults — Development and initial user experiences","S. Merilampi; A. Koivisto; J. Virkki","Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Biomedical Sciences and Engineering, Tampere University of Technology, Tampere, Finland",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","5","The purpose of this study is to introduce a new type of activation game and evaluate the attitudes and user experiences of Chinese elderly people. The game controlling is done with a specific 3D-printed handle and is based on an acceleration sensor. The developed activation game, which requires both cognitive and motor skills was tested with test groups in three Chinese eldercare homes. The game was played by the residents and user feedback was collected by researchers' observations and players' comments in the gaming event. The most significant finding was the positive user experience of the elderly and the experience of the game being both cognitively stimulating and supportive for player activation. The game controller handle was found to be convenient for elderly people as it supports active use of hands, which was seen important by the players. Based on the observations, the developed game also seemed to provide great potential for social interaction. However, also some challenges were noticed, related to the game controller handle and game implementation. These positive finding as well as the discovered challenges are reported in this study. As a conclusion, the results are a strong encouragement for continuing activation game development for older adults.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401351","Activation;cognitive impairment;mobile game;motor impairment;older adults;recreation;self-managed rehabilitation;serious games","Games;Senior citizens;Heart;Mice;Medical services;Layout;Acceleration","","5","","20","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"DiaBeaThis — A gamified self-tracking portal to support people suffering from diabetes mellitus to control their blood glucose level","R. Baranyi; R. Willinger; N. Lederer; F. Walcher; T. Grechenig","Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","Diabetes mellitus is affecting a wide range of people around the world. There is no cure, therefore people need to live with that disease for a long time. Suffering from diabetes mellitus means that the insulin regulation inside the body is not working correctly and must therefore be monitored very carefully ending up with documenting the blood glucose level and the complete nutrition intake. This is still very often a paper based and not really motivating or diversified process with the help of so called diabetes diaries. Today's society also delivers mobile solutions even with gamification elements, but the combination of monitoring blood glucose level and a complete independent/not directly related game was not yet the State of The Art focus. As a result, the authors of this publication present a game, where people get benefits from entering their blood glucose measurements and nutrition intake in an included digital diabetes diary. By including 21 people suffering from type 1 or 2 diabetes it was shown, that such a solution poses a motivating aspect in their daily lives and differs from current software solutions. Throughout different iterations, 29 functional requirements were identified and described. Within a five week test phase, the participants played 178 game sessions and entered 1102 diary entries.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401352","diabetes mellitus;glucose level;nutrition;diary;serious game;gamification","Diabetes;Sugar;Games;Blood;Insulin;Prototypes;Documentation","","2","","24","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"EPICSAVE — Enhancing vocational training for paramedics with multi-user virtual reality","J. Schild; D. Lerner; S. Misztal; T. Luiz","Hochschule Hannover, University of Applied Sciences and Arts, Hannover, Germany; Fraunhofer Institute for Experimental Software Engineering IESE, Kaiserslautem, Germany; Hochschule Hannover, University of Applied Sciences and Arts, Hannover, Germany; Fraunhofer Institute for Experimental Software Engineering IESE, Kaiserslautem, Germany",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","An anaphylactic shock constitutes a representative scenario for critical paramedical cases that happen too rare to eventually occur within a regular curricular term of vocational training. As a possible solution, this paper presents EPICSAVE, a development case that yields novel training tools using multi-user virtual reality (VR) and serious game methodology. The case describes the interdisciplinary setup and iterative workflow of the development of a simulation prototype. Examples show design tools and methodologies, e.g., finding focus in medical treatment. Results from two pilot studies indicate that specifically multi-user VR may enhance paramedic training. The subsequently developed prototype offers collaborative training for two paramedic trainees and one trainer. Results from a user study with paramedic trainees indicate that experiencing a positive VR training outcome depends on high presence effects and is limited by usability issues. We provide a list of open design and usability issues that shall help to improve future integration of multi-user VR in training facilities.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401353","medical vocational training;virtual reality;educational virtual environments;multi-user VR;simulation;serious game","Games;Solid modeling;Medical diagnostic imaging;Tools;Prototypes;Vocational training","","34","","30","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Dimensions of personalization in a narrative pedagogical simulation for Alzheimer's caregivers","L. A. Chauveau; N. Szilas; A. L. Luiu; F. Ehrler","TECFA-FPSE, Geneva University, Switzerland; TECFA-FPSE, Geneva University, Switzerland; Division of medical information sciences, University Hospitals of Geneva, Switzerland; Division of medical information sciences, University Hospitals of Geneva, Switzerland",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","In the context of the Carezheimer project, the authors propose to personalize a narrative simulation to improve daily living abilities of people caring for relative with Alzheimer's disease. This personalization engages learners in a story offering adapted action possibilities. In this paper, after a brief description and definition of personalization in training simulations, we describe the dimensions of personalization for a narrative-based serious game and explain how these dimensions impact the dynamic generation of narrative.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401354","narrative simulation;interactive narrative;serious game;personalization;adaptativity;adaptability;Alzheimer;family caregivers","Games;Adaptation models;Alzheimer's disease;Training;Heuristic algorithms","","7","","39","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Imaginator: A virtual reality based game for the treatment of sensory processing disorders","H. S. Rossi; S. M. dos Santos; R. O. Prates; R. A. C. Ferreira","Department of Computer Science, Universidade Federal de Minas Gerais; Ampliar Pampulha; Department of Computer Science, Universidade Federal de Minas Gerais; Department of Computer Science, Universidade Federal de Minas Gerais",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","The treatment for Sensory Processing Disorders (SPD) commonly involves providing patients with controlled sensory stimuli. In this paper, we propose the use of Virtual Reality (VR) Games to assist with this treatment. Our goal is to investigate if the use of such games can be useful in the treatment of SPD through its inherent stimulation of different sensory systems. We introduce Imaginator, our highly configurable VR Roller Coaster Game, and, in order to analyze its potential, it was made available to five occupational therapists for a period of the minimum of 15 days. Therapists were instructed to use the game if and when they thought it could be useful in treating their patients. After the trial period, we interviewed the therapists regarding their experience with the use of the game. Therapists reported that in general Imaginator had a positive effect in their treatments and was able to stimulate five senses (visual, vestibular, proprioceptive, auditory and tactile). They also reported signs of relaxation, increased concentration and changes in behavior in patients who used it. It is noteworthy that the system caused some adverse reactions during use but there was no accidents reported.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401355","Games;Virtual Reality;Head Mounted Display;Sensory Processing Dysfunctions;SPD;HMD","Games;Virtual reality;Visualization;Electroencephalography;Head;Performance evaluation;Task analysis","","5","","32","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"A usability evaluation of a mobile exergame for ankle joint exercises","D. Steffen; M. Muhm; C. Christmann; G. Bleser",University of Kaiserslautern; Westpfalz- Klinikum GmbH; University of Kaiserslautern; University of Kaiserslautern,2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","Despite the benefits of exercise programs in reha-bilitation, patients' adherence is known to be low. Especially, repetitive and monotonous exercises compromise adherence to the rehabilitation program. Exergames have been suggested as one way to support regular training which includes such mundane exercises. Within this contribution we present a mobile exergame for ankle joint exercises, focusing on dorsi-extension and plantar-flexion, that can be used in different contexts. Our system consists of two wireless inertial measurement units (IMU) and a mobile device. A between-subject user study was carried out with age-group as independent variable and its levels young adults (18-29 years old) and older adults (50-67 years old). 20 young and 21 older participants evaluated the usability. Additionally, we used the constructs perceived ease of use, perceived usefulness, and perceived enjoyment of the technology acceptance model (TAM) to predict the intention towards using our system. We present further results of the conducted user study and provide an outlook for future research directions.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401356","","Games;Foot;Read only memory;Pain;Wireless communication;Calibration;Mobile handsets","","3","","31","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Application of virtual reality for the treatment of Strabismus and Amblyopia","A. A. Saraiva; A. T. Nogueira; N. M. F. Ferreira; A. Valente","Department of Electrical and Computer Engineering, UTAD University, Vila Real, Portugal; Department of Electrical and Computer Engineering, UTAD University, Vila Real, Portugal; Institute of Engineering of Coimbra / Polytechnic Institute of Coimbra, Portugal. Knowledge Engineering and Decision-Support Research Center (GECAD) of the Institute of Engineering, Polytechnic Institute of Porto and INESC Porto, Portugal; Piripiri - Computing, State University of Piaui",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","This work presents a technique that uses the immersion of patients in an interactive 3D virtual environment in the orthoptic treatment of strabismus. The most important part of this work is the act of forcing the eyes to cooperate, increasing the level of adaptation of the nervous system to the binocular vision, allowing the diverted eye to be rehabilitated. Returning to the patient better visual comfort and quality of life. The virtual environment, because it is attractive, has the function of entertainment, possessing as its property the ability to propose challenges directed towards specific objectives. In addition to offering real-time biological feedback to the healthcare professional who is making use of this product. Another point is that this interface has ideal approaches to be used in orthoptic treatment. And all of it was developed with free software and made by a low-cost virtual reality glasses, Google Cardboard, which uses a smartphone as a display for its display.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401357","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401357","Strabismus;Interactive Interface;Virtual Reality;Rehabilitation","Muscles;Central nervous system;Visualization;Parallel processing;Lenses;Virtual environments","","5","","28","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"CoASD: A tabletop game to support the collaborative work of users with autism spectrum disorder","G. F. M. Silva-Calpa; A. B. Raposo; M. Suplino","Department of Informatics, Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Department of Informatics, Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Ann Sullivan Institute of Research (IPAS), Rio de Janeiro, Brazil",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","This paper presents the design and evaluation of CoASD (Collaborative Game for people with Autism Spectrum Disorder). CoASD is a game designed to offer support for collaborative work for users with Autism Spectrum Disorder (ASD). Individuals with ASD have impairments in social communication and behavioral areas, presenting difficulty to perceive, interact, communicate and share with others. CoASD Game has been projected with specific characteristics to support the performance of the required collaborative tasks, as well as to encourage the collaborative work of ASD users with higher difficulties in the affected areas. The game has been assessed upon a group of seven boys with high degrees of impairment. The results have shown that CoASD Game favorably contributes to draw the attention of users to perceive and perform the tasks, motivating them to act and collaborate with their partners.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401358","Autism Spectrum Disorder;Awareness Support;Collaborative Games;Multitouch Tabletop","Collaboration;Games;Task analysis;Collaborative work;Autism;Tools;Automobiles","","10","","22","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
