"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"V-Arcade: design and development of a serious games framework to support the upper limbs rehabilitation","E. Chitti; N. A. Borghese; F. Anello; P. L. Lanzi; F. Corona; G. Filocamo; M. Foa; A. Petaccia; A. Lopopolo","Dipartimento di Informatica, Universitá Statale di Milano, Milano, Italy; Dipartimento di Informatica, Universitá Statale di Milano, Milano, Italy; Dipartimento di Scienze della Salute, Scuola di Medicina, Universitádel Piemonte Orientale, Novara, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Dipartimento della Donna, Del Bambino e del Neonato Fondazione IRCCS Ca’ Granda Ospedale Maggiore Policlinico, Milano, Italy; Dipartimento della Donna, Del Bambino e del Neonato Fondazione IRCCS Ca’ Granda Ospedale Maggiore Policlinico, Milano, Italy; Dipartimento della Donna, Del Bambino e del Neonato Fondazione IRCCS Ca’ Granda Ospedale Maggiore Policlinico, Milano, Italy; Dipartimento della Donna, Del Bambino e del Neonato Fondazione IRCCS Ca’ Granda Ospedale Maggiore Policlinico, Milano, Italy; Dipartimento della Donna, Del Bambino e del Neonato Fondazione IRCCS Ca’ Granda Ospedale Maggiore Policlinico, Milano, Italy",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","In recent years new technologies have been developed to track user's motions, as the Leap Motion Controller for hands and wrist tracking. We propose a framework for children's hand, wrist and forearm rehabilitation at home and at hospital designed and developed in collaboration with the therapists of the De Marchi Pediatric Clinic in Milan. The framework contains an application with four serious games supporting hands and wrists rehabilitation, an application specific for the therapist to manage children's progresses remotely and a server to store data about the exercises' performed by children. We developed the framework with an iterative process, prototyping, testing and updating it basing on the children and therapists feedback. We performed five testing sessions with three children in the De Marchi Clinic, at the presence of a therapist and the child's parents, each session involved one child per time.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551858","exergames;serious games;upper limbs rehabilitation;hand rehabilitation;leap motion controller","Wrist;Training;Pediatrics;Pain;Hospitals;Tracking;Games","","1","","16","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Active aging and Pokémon Go: A Participatory Study with Young Older Adults","J. N. Filho; A. I. Veloso","Instituto Federal Baiano Senhor do Bonfim, Bahia, Brasil; Dep. de Comunicação e Arte, DigrMedia Research Centre, Universidade de Aveiro, Aveiro, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Population aging has become a pluralist and emerging debate. Discussions revolve around not only long and healthy aging, but also on how to age with quality of life, access to rights, security, information, and sense of belonging to society. These are the pillars for active aging, according to the World Health Organization, in which several areas seek to contribute. Among these, the area of games enables, through the experience of the game, the practice related to economic, health, and socio-cultural issues. In this respect, location-based games emerge as a growing sub-area of games, which has captivated many players and has had a positive impact on the lives of senior citizens. This investigation seeks to identify the potential of location-based mobile games to promote active aging. This study was conducted through participant observation, carried out with four senior citizen volunteers for 3 months, both in the context of the game and on social networks. The results show that the mechanics of Raids, Collection, and Events of Pokémon Go were the ones that most contributed to active aging, namely, aspects related to socialization and well-being stood out among the favored areas, helping to identify factors of the game that can not only support active aging, but also leverage it.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551865","European Regional Development Fund(grant numbers:POCI-01-0145-FEDER-031696); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551865","Active aging;location-based games;Pokémon Go;participating research","Social networking (online);Senior citizens;Sociology;Games;Organizations;Aging;Serious games","","","","30","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Developing a medical training game for visual assessment of head deformities in infants","H. R. Torres; B. Oliveira; P. Morais; A. Fritz; F. Veloso; M. Rüdiqer; J. C. Fonseca; J. L. Vilaça","2Ai - Polytechnic Institute of Cüvado and Ave, Barcelos, Portugal; 2Ai - Polytechnic Institute of Cüvado and Ave, Barcelos, Portugal; 2Ai - Polytechnic Institute of Cüvado and Ave, Barcelos, Portugal; Department for Neonatology and Pediatric Intensive Care, Children's Hospital, Medical Faculty of TU Dresden, Germany; 2Ai - Polytechnic Institute of Cüvado and Ave, Barcelos, Portugal; Department of Mechanical Engineering, School of Engineering, University of Minho, Guimarães; Algoritmi Center, School of Engineering, University of Minho, Guimarães, Portugal; 2Ai - Polytechnic Institute of Cüvado and Ave, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","6","Anatomical evaluation of an infant's head shape is an important task in clinical practice to diagnose cranial deformities. In the first stage of diagnosis, the current practice mainly relies on visual head inspection. However, this is a difficult task and subjective between physicians. Thus, medical training is paramount to correctly perform the visual head shape assessment to guarantee a safe diagnosis. The main goal of this work is the development of a prototype of a medical game called Head Shape Inspector to train individuals to perform head shape analysis. During the game, the player categorizes 3D surfaces of infants' heads according to their cranial deformity. Moreover, the game also allows the user to visualize anthropometric measurements of the head, required in clinical practice to quantify the deformities, to aid the categorization process. Preliminary experiments showed that playing the game can improve the visual inspection skills, suggesting the potential of the game to be used for medical training.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551906","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551906","cranial deformities;head shape inspector;medical training game;visual inspection","Training;Visualization;Pediatrics;Head;Shape;Games;Inspection","","","","17","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"SleepFit: A Persuasive Mobile App for Improving Sleep Habits in Young Adults","O. Oyebode; M. Alhasani; D. Mulchandani; T. Olagunju; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Sleep disorders have been associated with mental distress, depressive symptoms, and anxiety. Digital interventions using mobile technology can address sleep difficulties due to the pervasiveness of smartphones, especially among young adults. Therefore, we design a persuasive mobile app, called SleepFit, targeted at young adults with the aim of improving their sleep habits or behaviours which in turn would improve their mental health and wellbeing. To achieve this, we employ the user-centered design approach in five stages. First, we elicit user preferences by conducting two concurrent focus group (FG) sessions to understand participants' current sleep habits, contributing factors, and how a persuasive mobile app (such as SleepFit) can help to improve their situation. Second, we design low-fidelity prototypes (LFP) illustrating various features of SleepFit based on our findings from the FG sessions after data analysis. Third, we conduct a user study to assess perceived persuasiveness of the features illustrated by the LFP. Our findings show that users perceived 7 features (Sleep Analysis, News Feed, Smart Alarm, Chat, Sleep Music, Notification, and Sleep Diary) as significantly persuasive for improving their sleep habits. Fourth, we design high-fidelity prototypes which reflect only the features that are perceived as significantly persuasive, based on the results of the LFP evaluation. Finally, we conduct a usability evaluation of the high-fidelity prototypes (HFP) and then refine the HFP based on qualitative feedback after thematic analysis.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551907","sleep disorder;mental health;persuasive technology;persuasive strategies;mobile app;behaviour change;user-centered design;thematic analysis;wellbeing","User centered design;Refining;Prototypes;Mental health;User experience;Mobile applications;Serious games","","1","","35","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A Prostate Cancer Game Based on Multiple Decision-Making and Planning Skills","M. A. F. Rodrigues; S. P. Madeira; J. A. De Figueiredo; I. V. Beleza; A. V. Rolim; M. C. L. L. Juca","PPGIA (CCT) Universidade de Fortaleza, Fortaleza-CE, Brazil; Ciência da Computação (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; Arquitetura e Urbanismo (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; Medicina (CCS), Universidade de Fortaleza, Fortaleza, CE, Brazil; Ciência da Computação (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; Ciência da Computação (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","The scientific literature on games and health applications aimed at helping decision-making for prostate cancer is relatively modest, therefore, still requiring more significant contribution and exploration. This work presents a prostate cancer game based on decision-making and planning skills designed to replicate classic real-world prostate symptoms, treatment patterns, and care pathways. Players on the role of medical professionals have to manage the patients' health and cope with the care of multiple prostate cancer patients concurrently. Which patient to help first and which medical tests to request to decide the diagnosis and correct medical action are tasks that the player has to manage. Since every decision has its consequences, the ultimate goal is to make decisions without losing patients' lives.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551896","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551896","prostate cancer;interactive game;decision-making;choices & consequences;planning skills","Conferences;Decision making;Medical tests;Planning;Serious games;Prostate cancer;Task analysis","","2","","24","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Shot-wise Heart Rate Variability Analysis on Cricket Players","A. P. S. Mohamed Tanveejul; R. Vishakh Maheswar; A. Vikraman; D. R; S. P. Preejith; M. Sivaprakasam","HTIC-IIT Madras, IIT Madras Research Park, Chennai, India; HTIC-IIT Madras, IIT Madras Research Park, Chennai, India; HTIC-IIT Madras, IIT Madras Research Park, Chennai, India; HTIC-IIT Madras, IIT Madras Research Park, Chennai, India; HTIC-IIT Madras, IIT Madras Research Park, Chennai, India; HTIC and Dept. of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","7","Most existing research in sports focuses on physical and sport-specific analysis whereas the work on analyzing physiological responses during the game is limited. This paper discusses the observations of a pilot study conducted to measure physiological responses of batsmen in cricket facing match-situation impositions in a practice net. The mental demands of the players during various phases of the study are observed using Heart Rate Variability (HRV) analysis. Nine male division level cricketers batted against a bowling machine. The batsmen wore dry-electrode based chest-belt with a 2-lead ECG recorder to record ECG and accelerometer data during gameplay. A consolidated analysis of heart rate patterns of all batsmen was carried out to investigate the existence of a trend in heart rate variability during the preparatory and recovery phases of each shot. Results concluded the presence of a pattern that generalized heart rate variations across players with a correlation coefficient above 0.9. Comparison of the interquartile ranges of Mean RR intervals showed a drop of 9 ms in the preparation phase for bad shots following a previous good shot and a drop of 24 ms in the recovery phase for bad shots when compared to the previous shot.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551861","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551861","Electrocardiogram;Cricket;Stress;Heart Rate Variability;Wearable","Training;Wearable computers;Psychology;Electrocardiography;Physiology;Serious games;Reliability","","","","10","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Exploring current communication frameworks for medical teleoperation","V. M. Oliveira; P. Morais; B. Oliveira; J. L. Vilaça; A. H. J. Moreira","2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","6","Currently and as a future trend, many robotic systems are being adapted to allow medical procedures such as surgeries, diagnostics, and monitoring to be conducted remotely. The integration of these systems allows an alternative for traditional procedures in health to be executed more efficiently over distance. Since the coronavirus pandemic (COVID-19) and the worldwide imposed physical distancing restrictions, the use of teleoperation systems became even more relevant. Although this is now a reality, there are still some major drawbacks to teleoperation, mostly due to communication failure, transmission delays, limited bandwidth, and security breaches. To mitigate the communication problems over greater distances, many authors are giving now positive feedback on the integration of the recent 5G cellular technology in their systems. This paper aims to present a review of the relevant literature targeting the communication protocols and frameworks used in teleoperation systems since 2016. It will focus on showing insights and highlight the key technologies used for the current telerobotic communication frameworks for both short and long-distance systems.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551888","European Regional Development Fund (FEDER); FCT - Fundação para a Ciência e Tecnologia and FCT/MCTES in the scope of the project(grant numbers:UIDB/05549/2020); Fundação para a Ciência e a Tecnologia (FCT); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551888","Teleoperation;Telerobotic;Telesurgery;5G;TCP/UDP","Protocols;5G mobile communication;Pandemics;Surgery;Serious games;Reliability","","1","","55","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Violence detection in video game metadata using ConvLSTM","H. A. Correia; J. H. Brito","2Ai-School of Technology, IPCA, Barcelos, Portugal; 2Ai-School of Technology, IPCA, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","7","The automatic detection of violent situations is relevant to monitor exposure to violence, both in the context of the analysis of real video and video generated in virtual environments, namely in simulated scenarios or virtual/mixed reality applications, such as serious games. In this paper, we propose a deep neural network to identify violent videos, with an approach capable of working in real video and synthetic video. An efficient detector of the 2D pose together with a multiple person tracker is used to extract motion features from the video sequence that will be fed directly into the proposed network. The proposed convolutional neural network is a recurrent neural network for a Spatio-temporal prediction that has convolutional structures in both the input-to-state and state-to-state transitions, which enables the analysis of local motion in the video. By stacking multiple ConvLSTM layers and forming an encoding-forecasting structure, we obtain a network model for the violence detection problem and more general spatiotemporal sequence forecasting problems. The inputs for the model correspond to sequences of keypoints extracted from the skeletons present in each frame originating an output corresponding to the classification of the video. The model was trained and evaluated with an innovative dataset that contains violent videos from a popular fighting game and non-violent videos related to people's daily lives. Comparison of the results obtained with the state-of-the-art techniques revealed the promising capability of the proposed method in recognizing violent videos with 100% precision, although it is not as robust as other datasets. Conv-LSTM units are shown to be an effective means for modelling and predicting video sequences.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551853","European Regional Development Fund (FEDER); FCT - Fundação para a Ciência e Tecnologia and FCT/MCTES(grant numbers:UIDB/05549/2020,2Ai SUMMER SCHOOL 4BI 11BII); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551853","Deep Learning;Violence detection;Conv-LSTM;Spatio-Temporal features;Keypoints","Recurrent neural networks;Tracking;Video sequences;Stacking;Virtual environments;Predictive models;Feature extraction","","","","24","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Development of a sensor device for measurement of forces in cranial remodeling orthoses","F. Veloso; L. C. N. Barbosa; A. Real; H. R. Torres; B. Olivciral; A. C. M. Pinho; J. Correia-Pinto; P. Morais; J. L. Vilaça","2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; Department of Mechanical Engineering, School of Egaineering, University of Minho, Guimarães, Portugal; Life and Health Sciences Research Institute (ICVS), School of Medicine, University of Minho, Braga, Portugal; 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","5","Deformational plagiocephaly (DP) is an asymmetric infant head deformation caused by intrauterine pressures, birth complications, or unbalanced head position during sleep. In the most severe cases, it is treated with a cranial remodeling orthosis (CRO). A CRO is a customized helmet designed to constrain the growth of the infant's head, aiming to achieve head symmetry. During treatment with CROs, some complications arise due to excessive pressure in some regions, causing discomfort, redness, and skin lesions, among others. These complications often lead to the premature interruption of treatment and subsequent poor results. The monitoring of the forces inside the CRO is currently performed by sliding a plastic ruler between the head and the orthosis and assessing the amount of drag. This procedure requires experienced professionals and is subjective since there are no quantitative evaluation methods. With this work, we propose and test a proof of concept for a dedicated measurement system, that can measure the force being exerted on the infant's head in specified regions. With this new device, we expect to establish in a future work a correlation between the opinion of experienced health professionals with the measured force values, aiming to quantify a range of reference force values used in the treatment with CROs that may have future therapeutic relevance.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551910","Cranial remodeling orthosis;force sensor","Pediatrics;Force measurement;Force;Skin;Serious games;Safety;Cranial","","1","","3","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"STD PONG 2.0: Field Evaluation of a Mobile Persuasive game for Discouraging Risky Sexual Behaviours among Africans Youths","C. Ndulue; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Playing mobile games has become a very popular activity in our society today. Aside from being a very common leisure-time activity, researchers have begun to design games to solve real-life problems in many domains, including in the domain of health and wellness. A major challenge in the domain of health and wellness is the spread of Sexually Transmitted Diseases (STDs). This paper presents the design and field evaluation of a mobile persuasive game intervention aimed at promoting change in risky sexual behaviour among African youths titled STD PONG 2. 0. The results of the field evaluation on 41 African youths showed that STD PONG 2.0 was effective at motivating change in risky sexual behaviours by promoting a positive attitude, intention, and self-efficacy against risky sexual behaviours. The game also led to a significant increase in the knowledge about STDs and its preventive measures. Finally, we propose some design suggestions for developing persuasive games targeted at Africans generally and African rural communities based on our findings.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551912","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551912","STD Pong;HCI;Persuasive Games;Persuasive Technology;Behaviour Change;STI;STD;Persuasive Systems","Conferences;Sociology;Games;Tools;Serious games;Statistics;Land mobile radio","","5","","34","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A Virtual Reality Serious Game Design for Upper Limb Rehabilitation","K. -L. Liao; M. Huang; Y. Wang; Z. Wu; R. Yang; J. Zhang; L. Wang","School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","5","To regain strength and control of the patient's limb, rehabilitation training is a meaningful part of the recovery process. The rehabilitation training requires the patient to repeat movement exercises, however the process is often tedious and boring. This paper proposes a design of virtual reality serious game, which focuses on supporting patients to perform rehabilitation training through game playing. The game includes three mini-games targeting three types of training movement of upper limb, and motivates patients to conduct the training by completing the game tasks.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551913","virtual reality;serious game;game design;upper limb rehabilitation","Training;Tracking;Conferences;Process control;Virtual reality;User experience;Serious games","","13","","15","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"The Immersive Graph Genome Explorer: Navigating Genomics in Immersive Virtual Reality","M. Kuznetsov; A. Elor; S. Kurniawan; C. Bosworth; Y. Rosen; N. Heyer; M. Teodorescu; B. Paten; D. Haussler","Department of Computational Media, Jack Baskin School of Engineering, University of California, Santa Cruz, Santa Cruz, CA, USA; Department of Computational Media, Jack Baskin School of Engineering, University of California, Santa Cruz, Santa Cruz, CA, USA; Department of Computational Media, Jack Baskin School of Engineering, University of California, Santa Cruz, Santa Cruz, CA, USA; UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA, USA; UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA, USA; UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA, USA; UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA, USA; UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA, USA; UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA, USA",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Genome graphs, a new frontier of genomics, have begun to redefine how we approach the reference genomes. These spatial representations of genetic variation are an important step forward in capturing the genetic diversity of life, but are visually challenged by highly variable regions. To make complex graph genomes usable towards visualization, we present a cross-platform immersive virtual reality (iVR) system to enable 3DUI graph genome interaction and analysis. We explore iVR design through a variety of graph-network based interaction tools developed with genomics experts and discuss our implementations of visualizing genome variation within the Unity Game Engine. Lastly, we share our Immersive Graph Genome Explorer (IGGE) and reflect on iVR's interaction potential for serious applications in genomics.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551857","CITRIS(grant numbers:#2020-0000000146); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551857","Immersive Virtual Reality;Immersive Visualization;Bioinformatics;Genomics;Genome Variation;Genome Graphs;Graph Networks;Serious Applications in Genomics","Visualization;Navigation;Genomics;Virtual environments;Tools;Serious games;Bioinformatics","","6","","42","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Movement Modulation in Virtual Rehabilitation: Its Influence on Agency and Motor Performance","L. Wang; M. Huang; Y. Wang; R. Yang; K. -L. Liao; J. Zhang; W. Sun","Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Virtual reality has attracted lots of attention recently as a promising tool integrated with motor rehabilitation. Movement modulation in virtual rehabilitation can purposefully influence motor learning by visually changing the virtual representation. Moreover, the effect of movement modulation on the sense of agency and motor performance deserves further in-depth investigations. This paper proposes the design of a virtual rehabilitation system for reaching movements with modulation strategy. The experiment study explored the effect of movement modulation in five modes on agency and motor performance by analyzing data from both subjective responses and objective measures. The results reveal that the sense of agency is significantly influenced by the implemented modulation mode, and there is also a noticeable impact of movement modulation on motor performance in movement trajectory and velocity. The virtual rehabilitation system and the experiment study demonstrated can help support the development of more effective applications for virtual rehabilitation with movement modulation settings.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551897","Key Program Special Fund in XJTLU(grant numbers:KSF-E-34); The Natural Science Foundation of the Jiangsu Higher Education Institutions of China(grant numbers:20KJB520034); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551897","Virtual Reality;Movement Modulation;Agency;Motor Performance;Rehabilitation","Training;Modulation;Medical treatment;Virtual reality;Tools;Particle measurements;Trajectory","","15","","31","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A Game Design Framework for Alleviating Negative Emotions of Cancer Patients","B. Roungas","Division of Health Informatics and Logistics, KTH Royal Institute of Technology, Stockholm, Sweden",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Cancer has been, and still is, one of the most widespread diseases of the last decades, the predominant cause of death in people under the age of 65 in the European Union, and the reason for people to feel fear, shame, loneliness, to name only but a few emotions. The application of games in healthcare offers i) high levels of immersion, ii) increased motivation, especially from younger people, and iii) the ability to build environments providing an experience that is impossible to have in real-life. The aim of this paper is to propose a comprehensive game design framework based on two pillars: 1. a methodology for designing games specifically targeted at alleviating negative emotions in cancer patients, and 2. a methodology for choosing the technology with which the game will be implemented.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551911","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551911","Virtual reality;Emotion recognition;Client-server systems","Emotion recognition;Conferences;Europe;Medical services;Serious games;Cancer","","","","80","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"NeuroPrime: a Pythonic framework for the priming of brain states in self-regulation protocols","N. M. C. Da Costa; E. G. Bicho; N. S. Dias","MIT Portugal Program in Bioengineering Systems, Lisboa, Portugal; ALGORITMI Ctr., School of Engineering, University of Minho, Guimaraes, Portugal; 2Ai - Polytechnic Institute of Cávado and Ave, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Due to the recent pandemic and a general boom in technology, we are facing more and more threats of isolation, depression, fear, overload of information, between others. In turn, these affect our Self, psychologically and physically. Therefore, new tools are required to assist the regulation of this unregulated Self to a more personalized, optimal and healthy Self. As such, we developed a Pythonic open-source human-computer framework for assisted priming of subjects to “optimally” self-regulate their Neurofeedback (NF) with external stimulation, like guided mindfulness. For this, we did a three-part study in which: 1) we defined the foundations of the framework and its design for priming subjects to self-regulate their NF, 2) developed an open-source version of the framework in Python, NeuroPrime, for utility, expandability and reusability, and 3) we tested the framework in neurofeedback priming versus no-priming conditions. N euroPrime is a research toolbox developed for the simple and fast integration of advanced online closed-loop applications. More specifically, it was validated and tuned for the research of priming brain states in an EEG neurofeedback setup. In this paper, we will explain the key aspects of the priming framework, the NeuroPrime software developed, the design decisions and demonstrate/validate the use of our toolbox by presenting use cases of priming brain states during a neurofeedback setup.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551893","Fundação Para a Ciência e Tecnologia (FCT)(grant numbers:PD/BD/l14033/2015); COMPETE(grant numbers:POCI-01-0145-FEDER-007043); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551893","Self-regulation;assisted neurofeedback;neurostimulation;mindfulness;open-source BCI;machine learning","Protocols;Pandemics;Psychology;Tools;Regulation;Serious games;Noise measurement","","","","50","EU","5 Oct 2021","","","IEEE","IEEE Conferences"
