"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SPR1NG Controller: An Interface for Kinesthetic Spatial Manipulation","T. Henriques","Music Department, SUNY Buffalo State College, Buffalo, NY, USA",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","5","A new interface for kinesthetic spatial manipulation of 3D objects, designed as a controller for game-based applications, VR and training-simulations is presented. The interface combines force feedback with hand and wrist driven motion, and is built around a spring placed between two handles. Its design introduces a new, hands-linked paradigm where the spring embodies the physicality of the virtual or real object to be manipulated. The user of the SPR1NG Controller feels as if he/she is actually holding and manipulating three-dimensional objects, where changes in the shape of the spring are intuitively translated into the motion and physical modification of those objects. An example software application, Shape Fitter, is described to showcase the new interface.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882478","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882478","human-computer interface;tangible interaction kinesthetic feedback;3D motion;simulation;game design","Springs;Sensors;Games;Three-dimensional displays;Vibrations;Haptic interfaces;Shape","","2","","22","USGov","28 Oct 2019","","","IEEE","IEEE Conferences"
"Prosthetic Rehabilitation Training in Virtual Reality","D. Dhawan; M. Barlow; E. Lakshika","School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","8","This paper presents the design of a prototype system to allow users to experience the use of a prosthetic hand in a virtual environment using HTC Vive by employing the Serious Games 4 Health approach. The main objective of the work was to create an immersive and engaging tool that can be utilized during the rehabilitation process of a myoelectric prosthesis for an upper limb amputee. The rise of virtual reality technology presents an opportunity to implement a virtual rehabilitation training tool for transradial amputees. The control of the virtual hand is conducted through detection of electromyography signals of the upper limb using the Thalmic Labs Myo Gesture Control Armband. The prototype system developed demonstrates a successful proof of concept achieving the aims of the work whilst providing a platform for further research into the use of virtual reality for prosthetic rehabilitation.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882455","virtual reality;prosthetics;rehabilitation;electromyography","Prosthetics;Electromyography;Virtual reality;Tools;Sensors;Games;Muscles","","14","","16","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Heart Rate and Breathing Variability for Virtual Reality Game Play","T. Charoensook; M. Barlow; E. Lakshika","School of Engineering and Information Technology, UNSW Canberra, Canberra, ACT, Australia; School of Engineering and Information Technology, UNSW Canberra, Canberra, ACT, Australia; School of Engineering and Information Technology, UNSW Canberra, Canberra, ACT, Australia",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","7","Sedentary lifestyle contributes to a number of adverse health conditions including type II diabetes and cardiometabolic disease. Traditional gameplay using a keyboard and mouse results in a prolonged sedentary time. Recent developments in room scale virtual reality systems enable players to walk around and interact with the virtual world, as well as use gestures for the interaction. While these novel ways of interactions reduce the sedentary gameplay time, their health benefits in terms of elevated heart rates and breathing rates have not been investigated thoroughly in the literature. Towards this end, the aim of this research is to quantify the change in heart rate and breathing rate for individuals engaging in Virtual Reality game play. Using the HTC Vive Virtual Reality equipment [1] for the virtual environment setup, and the Zephyr BioHarness Physiology Monitoring System [2], researchers were able to determine the effect of playing four games in virtual reality on the average heart rate and breathing rate of the participants, compared to the effect observed during play of a traditional computer game. Results obtained from the experiment show significant heart rate variation between virtual reality games (especially in games designed to encourage exertion, the most extreme of which are known as “exergaming”) and a traditional game. There is no clear explanation of the effect of virtual reality games on participants' breathing rate due to extremely limited research conducted into this area, as well as a wide range of breathing patterns observed in participants. Further study is still required into the long-term health benefits of playing games in virtual reality.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882434","virtual reality;games;heart rate;breathing","Games;Heart rate;Virtual reality;Rhythm;Sustainable development;Diseases;Measurement","","8","","25","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Developing a Patient-Centered Virtual Reality Healthcare System To Prevent the Onset of Delirium in ICU Patients","M. Suvajdzic; A. Bihorac; P. Rashidi; M. Ruppert; S. Williams; T. Ozrazgat-Baslanti; T. Ong; J. Appelbaum","Digital Worlds Institute, University of Florida, Gainesville, FL, USA; Department of Nephrology, University of Florida, Gainesville, FL, USA; University of Florida Biomedical Engineering, Gainesville, FL, USA; Department of Nephrology, University of Florida, Gainesville, FL, USA; Department of Nephrology, University of Florida, Gainesville, FL, USA; Dept. of Anesthesiology, University of Florida, Gainesville, FL, USA; Department of Psychology, University of Florida, Gainesville, FL, USA; ORBZ, LLC, Gainesville, FL, USA",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","7","The purpose of the DREAMS project (DREAMS = Digital Rehabilitation Environment-Augmenting Medical System) is to research the feasibility and clinical potential of a virtual reality (VR) system for reducing the occurrence of delirium among patients in the intensive care unit (ICU). Preliminary results of this ongoing study show VR produces minimal clinical effects but are strongly enjoyed by patients and easy to administer. We discuss important lessons learned from applying VR in the ICU.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882442","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882442","VR;Serious games;Health;VR therapy;ICU","Pain;Heart rate;Headphones;Atmospheric measurements;Particle measurements;Google","","4","","24","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Solitaire Fitness: Design of an asynchronous exergame for the elderly to enhance cognitive and physical ability","J. A. Garcia; N. Sundara; G. Tabor; V. C. Gay; T. W. Leong","Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","6","The use of exergames has shown positive results in encouraging the elderly to increase their motivation towards physical activity and rehabilitation. These games usually offer playful routines that require players to perform full body movements in order to interact with the game. While this is often well-received by elderly users, this approach has some limitations that can lead to negative effects in the aged cohort. The main one being, that gameplay and exercise must happen concurrently. This, unfortunately, places limitations on the elderly users and limits the range of exercises that can be delivered. Also, prior studies have revealed that while the aged cohort often finds this approach enjoyable, they are more inclined to exercise in more traditional ways. This paper describes the design and development of an asynchronous game, called Solitaire Fitness, where physical exercise and cognitive gameplay do not occur at the same time. The game is designed to enhance both cognitive and physical abilities. It seamlessly links a well-established card game, solitaire, and let the elderly chose the form of exercise they are familiar with and let them exercise at their own pace, allow them to fully immerse in gameplay, and ultimately increase their motivation towards an healthy active lifestyle.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882471","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882471","Serious games;active ageing;games for health;asynchronous exergaming","Games;Senior citizens;Aging;Australia;Muscles;Training;Limiting","","1","","26","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"The adoption of a serious game to foster interaction between the elderly and the youth","T. Kolthoff; T. A. Spil; H. Nguyen","University of Twente, Enschede, Netherlands; University of Twente, Enschede, Netherlands; Abo University, Helsinki, Finland",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","8","The number of lonely elderly is growing. Young people could provide part of the solution for this problem by spending more time with the elderly but negative intergenerational perceptions prevent this and create a generational gap. Serious gaming has the potential to develop positive intergenerational perceptions as shared leisure activities and improve health and well-being of elderly. Therefore the research question for this paper is what factors are essential for the adoption of a serious game to bring elderly and youth together? The qualitative study conducted 36 interviews amongst elderly (above 65) and youth (below 25) applying the USE IT interview protocol. The theoretical value of this paper found 13 design factors, from which five factors were found to correspond with the interviews: Weighing of different motivations young and old; Need for a learning component; Options for a short game; Ease of Use and Communication and nature of social interaction. The empirical study also found that the awareness of intergenerational games is very low and must be addressed. The games must be fun and secure and be available on a multiplatform in the browser so computers are not excluded.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882443","serious gaming;Intergenerational play;Intergenerational perceptions","Games;Senior citizens;Interviews;Task analysis;Entertainment industry;Databases;Technological innovation","","3","","38","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Interactive Modular Tile Physiotherapy Exergame Intervention for Fall Prevention in Older Adults","K. Mulholland; S. Merilampi","Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","5","Falls and fall related injuries are a major cause of mortality and morbidity in older adults. Approximately a third of individuals over the age of 65 fall every year, with 20-30% of falls resulting in injuries that reduce independence and impair mobility. Considering older adults form a sizeable and increasing proportion of the world's population, falls and fall-related injuries pose a major challenge within society. For older adults, effective fall prevention has the potential to reduce serious fall-related injuries, emergency department visits, hospitalizations, nursing home placements, and functional decline. Game orientated exercise (exergames) represents a potential tool for supporting fall prevention intervention. Exergames are a commonly accepted method of encouraging physical activity, in an effort to promote health. This study investigates the efficacy of a physiotherapeutically designed fall prevention program, utilizing an interactive modular tile (IMT) exergame technology. A combination of objective and subjective measures were evaluated within this study, to assess impact of the exergame intervention on fall risk. The results indicate that IMT-based exergames are a beneficial tool for supporting the provision of fall prevention interventions in older adults. Overall results demonstrated reduced fall risk for the majority of participants, with particular benefits noted in dynamic balance.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882465","exergame;fall-prevention;older adults;physiotherapy","Color;Injuries;Games;Tools;Training;Senior citizens;Presses","","4","","11","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"A Picture-based Serious Game to Train Non-medical People for Emergency Situations","S. Gobron; S. Chatelain; C. Bolinhas; D. C. de Oliveira","Engineering School of HE-Arc, University of Applied Sciences Western Switzerland, Neuchatel, Switzerland; Grangette Early Childhood Institute, Lausanne Children Day-care Reception Service, Lausanne, Switzerland; Engineering School of HE-Arc, University of Applied Sciences Western Switzerland, Neuchatel, Switzerland; Health School of the canton of Vaud, HES-SO, Lausanne, Switzerland",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","8","As a non-medical professional, reacting to an emergency situation where life is at stake is not an easy task: knowing the minimum procedure to react to such a situation is a question that most people just cannot answer. This paper proposes a serious game using a simple picture-based navigation which provides a training tool for common people. This serious game wants above all that everyone can fully know the four priorities of action: (1) keep calm, (2) evaluate the situation, (3) identify the dangers, and (4), call for help. For practical purposes, the domain of early childhood has been selected to train educators for five typical major accidents they will probably encounter with children. Two of these accidents were fully developed, parameterized, and tested. This paper focuses are: first, on the medical and social needs, demonstrating how important first-witness reactions are in an emergency scene; second, on how different domain experts and professionals were brought together; third, on how the software was developed based on an educator-centered design. Result in terms of image-based interface and user tests show that a application without fantastic graphics and special effects can have a real impact: potentially, an impact on people's lives.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882466","Serious game (SG);Picture-based application;Emergency situation;Childhood;Kindergarten;Educator","Games;Pediatrics;Training;Accidents;Injuries;Tools","","","","24","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Exercise Intensity in Exergaming: An approach by GameFiTT","K. A. Malek; M. Md-Yasin; I. A. Ismail; Z. Tharek; N. M. N. M. Nasir; H. Ismail; H. C. Lim; M. F. Malek; N. A. Mohamed","Primary Care Medicine, Universiti Teknologi MARA, Shah Alam, Malaysia; Primary Care Medicine, Universiti Teknologi MARA, Shah Alam, Malaysia; Primary Care Medicine, Universiti Teknologi MARA, Shah Alam, Malaysia; Primary Care Medicine, Universiti Teknologi MARA, Shah Alam, Malaysia; Primary Care Medicine, Universiti Teknologi MARA, Shah Alam, Malaysia; Sports Science & Recreation, Universiti Teknologi MARA, Shah Alam, Malaysia; FEIS, University of Wollongong in Dubai, Dubai, United Arab Emirates; FEIS, University of Wollongong in Dubai, Dubai, United Arab Emirates; Sports Medicine, University of Malaya, Kuala Lumpur, Malaysia",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","8","Active video games are exergames that track players' body movement in relation to the game requirement. While active video games provide the necessary modes of exercise types in relation to aerobic, resistance, yoga and stretching, they are limited by compartmental movements that needed to be selected by players to form one complete exercise training to include warm-up, endurance and aerobic as well as cooling-down. The GameFiTT proposed an integration of a complete exercise workout of 35 minutes through pre-recorded exercise video and playing. Real time exercise intensity will be exploited to motivate and encourage players' motivation to exercise. This approach is hoped to improve the current exergame as to achieve a higher level of intensity during game play which is needed to create health impact.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882479","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882479","Exercise intensity;Exergame;Exercise heart rate;Wearable chest strap;Aerobic exercise;Resistance exercise","Training;Games;Heart rate;Immune system;Data analysis;Diseases;Sports","","","","37","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Care 4 Supply","T. A. M. Spil; W. Versluijs; I. Vliegen","University of Twente, Enschede, Netherlands; University of Twente, Enschede, Netherlands; University of Eindhoven, Eindhoven, Netherlands",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","8","The chain of activities to provide medical professionals with the right products at the right place and at the right time is a complex but critical part of any hospital. The result of this study is a board game in which six players fulfill the roles of nursing, department management, and central warehouse management, thereby together simulating a hospital situation. Each role has its own in-game goals, but players must work together to create a successful internal supply chain. The observations during the test sessions and the evaluation and survey results after the test sessions indicate that playing Care 4 Supply can improve the hospital's internal supply chain performance by engaging stakeholders in three main ways: involve stakeholders in the internal supply chain; increase supply chain knowledge and improve relationships.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882456","serious game;supply chain;healthcare","Games;Supply chains;Stakeholders;Hospitals;Testing;Design methodology","","","","23","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Clothing-integrated RFID-based Interface for Human-Technology Interaction","A. Mehmood; S. Qureshi; H. He; X. Chen; S. Ahmed; S. Merilampi; P. Raumonen; L. Ukkonen; J. Virkki","Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Technology, Satakunta University of Applied Sciences, Pori, Finland; Faculty of Information Technology and Communication Sciences, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","5","In this paper, we present a new type of passive ultra-high frequency (UHF) radio frequency identification (RFID)-based user interface for human-technology interaction. Our system is controlled with a shirtsleeve-integrated electro-textile antenna. The other part of the system consists of small identification (ID) ring antennas, each with a unique ID, embedded into our environment. Each ID ring has an RFID integrated circuit (IC) and can thus be “activated” by placing the shirtsleeve next to the specific ID ring. The shirtsleeve-integrated antenna has bands going around the wrist, thus increasing the read range even when the ring is behind the wrist. This cost-effective and maintenance-free solution can be seamlessly integrated into our everyday clothing, as well as into furniture, textiles, and items around us. The presented first prototype of this system, which can be used when sitting by a table, allows wireless controlling of technology by simple hand movements. The achieved read ranges are very promising, allowing activation of ID rings from distances of around 0.5-1 meters from a mobile RFID reader placed on a table.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882467","human-computer interaction;natural user interface;passive UHF RFID;textile electronics","Antennas;Wrist;Antenna measurements;Radiofrequency identification;Copper;Integrated circuits;Wireless communication","","6","","10","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"3D Body Image Perception and Pain Visualization Tool for Upper Limb Amputees","C. Prahm; K. Bauer; A. Sturma; L. Hruby; A. Pittermann; O. Aszmann","CD Laboratory for Restoration of Extremity Function, Medical University of Vienna, Vienna, Austria; Rehabilitation Engineering, University of Applied Sciences, FH, Vienna, Austria; CD Laboratory for Restoration of Extremity Function, Medical University of Vienna, Vienna, Austria; Department of Orthopedics and Trauma Surgery, Medical University of Vienna, Vienna, Austria; CD Laboratory for Restoration of Extremity Function, Medical University of Vienna, Vienna, Austria; CD Laboratory for Restoration of Extremity Function, Medical University of Vienna, Vienna, Austria",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","5","Upper limb amputation is often followed by a sensation that the affected limb is still present. This phantom limb representation is also reflected in the body image of the patient and can be associated with painful and non-painful sensations. Commonly, phantom limb appearance and pain is assessed with questionnaires, interviews and analogue drawings onto a 2D human outline. However, for patients it is hard to express the characteristics and sensations of the phantom limb and for clinicians it is challenging to compare and track patient testimonials. Our aim was to develop and evaluate a digital program to visualize phantom limb appearance and position, as well as pain and cramp hot spots of the phantom limb, on a 3D human model that represents the body image of the patient. Usability results show that a variety of upper limb impairments and pain areas can be adequately represented using this software. A 3D avatar is modeled after the patient's body image and not only the appearance of the phantom limb itself can be depicted, but also its somatic abnormalities, such as telescoping. In addition, every dimension of the 3D model can be quantified, to not only provide a visual and qualitative analysis, but also quantifiable results for longitudinal analyses and comparison of different groups. Pain intensity and cramps can be drawn directly onto the rotatable 3D model to accurately reflect the patient's perception. The 3D body image perception visualization tool CALA offers a novel and innovative computer-assisted method for the realistic representation of body, phantom limb and pain perception.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882450","","","","3","","26","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Training Players to Analyze Age-Related Macular Degeneration Optical Coherence Tomography Scans using a Human Computation Game","C. Clark; M. Ouellette; K. Csaky","Computer Science and Engineering, SMU Guildhall, Plano, TX, USA; Computer Science and Engineering, SMU Guildhall, Plano, TX, USA; Retina Foundation of the Southwest, Dallas, TX, USA",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","7","Researchers use optical coherence tomography (OCT) scans to diagnose and evaluate the effectiveness of various treatments and therapies for patients with Age-Related Macular Degeneration (AMD), the leading cause of severe visual impairment in the developed world. While automated evaluation procedures exist, AMD OCT analysis often requires verification or modification by a trained OCT evaluator. With millions of OCT scans performed per year, demand for new evaluation approaches increases. Human computing has proven to be an effective way to crowdsource a variety of scientific problems, as well as leverage human pattern-recognition ability. Video games allow users to interact with the scientific data while also leveraging the elements game developers require to maintain engagement. The authors investigate whether game interactions can train players to evaluate AMD OCT images, creating Eye in the Sky: Defender, which designed gameplay around OCT scan evaluation while supporting the desired outcomes via game mechanics rather than explicit training. In early prototype testing, results suggest player learning within four OCT-image-based game levels. Evaluations of accuracy using the mean user line input reflected a 92% improvement from a players' initial image evaluation. Spearman rank correlation and Procrustes analysis indicate mean user line accuracy within 10% by image 4 and improved results compared to the automatically generated line in more challenging images. These results suggest Human Computation games can train users to analyze AMD and OCT scans, encouraging expanded research.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882430","Human computer interaction;Big data applications;Game design;Serious games;Human computing;Crowdsourcing;Entertainment Industry","Games;Manuals;Retina;Training;Robots;Prototypes;Optical coherence tomography","","1","","26","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Modelling and Forecasting the Dengue Hemorrhagic Fever Cases Number Using Hybrid Fuzzy-ARIMA","W. Anggraeni; A. Abdillah; Pujiadi; L. T. Trikoratno; R. P. Wibowo; M. H. Purnomo; Y. Sudiarti","Department of Information Systems, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Information Systems, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Malang Regency Public Health Office, Dengue Fever Eradication, Malang, Indonesia; Disease Prevention and Eradication, Malang Regency Public Health Office, Malang, Indonesia; Department of Information Systems, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Information Systems, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","8","Dengue Hemorrhagic Fever (DHF) cases in Indonesia have the highest number which compared to another countries in Southeast Asia. These occurs in almost all part of Indonesia including East Java, especially Malang Regency. In 2016, Malang Regency was listed as the top three regions with the highest number of DHF cases in East Java. Some actions have been done by the Regional Government and Malang Regency Public Health Office to push the occurrence of this case but the results obtained are not optimal yet. It needs the results of the DHF cases number forecasting so that early prevention of disease growth and the emergence of an outbreak can be carried out. The goal of this research are make model and forecast the number of DHF cases in Malang Indonesia. The area in Malang Regency is divided into three parts, namely lowlands, middlelands and highlands. Samples were taken from each region to get a suitable model. The results of the research in each region show that the proposed hybrid method has an accuracy that is not significantly different compared to without hybrid. The average difference in the value of SMAPE is 0.48% with the details of the average difference in SMAPE in lowlands is 1.72%, middlelands is 0.51%, and highlands is 0.22%.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882433","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882433","modelling;forecasting;dengue hemorrhagic fever;fuzzy inference system;ARIMA;hybrid","Forecasting;Predictive models;Autoregressive processes;Fuzzy logic;Mathematical model;Diseases;Data models","","4","","38","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Analysis of Inverse Kinematics Solutions for Full-Body Reconstruction in Virtual Reality","P. Caserman; P. Achenbach; S. Göbel","Multimedia Communications Lab, Technische Universität Darmstadt, Darmstadt, Germany; Multimedia Communications Lab, Technische Universität Darmstadt, Darmstadt, Germany; Multimedia Communications Lab, Technische Universität Darmstadt, Darmstadt, Germany",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","8","Many Virtual Reality (VR) applications usually visualize only the VR controllers or floating hands. However, to create an immersive experience, a full-body avatar is essential. We reconstruct a full-body avatar by tracking the position and orientation of the head, hands, feet, and hip. To track the arm movements, the user has to hold two HTC Vive controllers. Additionally, the user has to bind Vive trackers to both ankles and the hip. We apply some of the most popular Inverse Kinematics (IK) methods to estimate the full-body pose. We perform parameter optimization to analyze the damping constant, the maximum number of iterations, and error value for the position as well as rotation. We made several tests between the IK methods in terms of the accuracy and the time to solve the IK problem. The results show that Damped Least Squares (DLS) outperforms the other methods. We furthermore conducted a user study to evaluate the subjective quality of the DLS method. Evaluation results show that the motion reconstruction for lower-body is very accurate; however, for the upper-body, some inaccuracies can occur. Such a motion reconstruction approach can be used in VR exergames, e.g., users can learn different poses while observing the movements in a virtual mirror and by looking down towards their own body.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882429","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882429","Full-Body Motion Reconstruction;Immersive Virtual Reality;Inverse Kinematics;Joint Configuration","Avatars;Jacobian matrices;End effectors;Tracking;Kinematics;Hip;Optimization","","14","","21","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"CalorieKiller: Burning Calories using Mobile Exergame with Wearables","S. Reiaz; I. Mcharek; R. Shabbir; H. C. Lim; D. Talukder; R. Udasi; M. F. Malek; K. A. Malek","FEIS, University of Wollongong, Dubai, United Arab Emirates; FEIS, University of Wollongong, Dubai, United Arab Emirates; FEIS, University of Wollongong, Dubai, United Arab Emirates; FEIS, University of Wollongong, Dubai, United Arab Emirates; FEIS, University of Wollongong, Dubai, United Arab Emirates; FEIS, University of Wollongong, Dubai, United Arab Emirates; FEIS, University of Wollongong, Dubai, United Arab Emirates; Primary Care Medicine, Universiti Teknologi Malaysia, Skudai, Malaysia",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","5","The main focus of this project is to promote and encourage a healthy lifestyle through the means of a mobile exergame with wearable sensors. It is crucial to create a fun and social environment to perform exercises so that it will attract more people to work out and stay fit. Our project uses features of gaming application - animated characters performing the exercises as a means for multiple people to exercise together and create a friendly environment. Along with this gaming aspect the calories burnt by the players will be calculated during every exercise session and displayed. This information of calories burnt will be calculated through conducting case studies where the movement detected by the accelerometer sensors when particular exercises are performed will be recorded along with the heart rate of the person after every exercise. This paper will showcase the design and application of the CalorieKiller project that calculates and displays the calories burnt by the user while they exercise through the means of our game.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882453","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882453","Exergame;lifestyle;calories;sensors;wearable","Games;Accelerometers;Heart rate;Databases;Wearable sensors;Batteries","","1","","8","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Piloting Multimodal Learning Analytics using Mobile Mixed Reality in Health Education","J. Birt; D. Clare; M. Cowling","Faculty of Society and Design, Bond University, Gold Coast, QLD, Australia; School of Health, Medical and Applied Sciences, CQ University, Brisbane, QLD, Australia; School of Engineering and Technology, CQ University, Brisbane, QLD, Australia",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","6","Mobile mixed reality has been shown to increase higher achievement and lower cognitive load within spatial disciplines. However, traditional methods of assessment restrict examiners ability to holistically assess spatial understanding. Multimodal learning analytics seeks to investigate how combinations of data types such as spatial data and traditional assessment can be combined to better understand both the learner and learning environment. This paper explores the pedagogical possibilities of a smartphone enabled mixed reality multimodal learning analytics case study for health education, focused on learning the anatomy of the heart. The context for this study is the first loop of a design based research study exploring the acquisition and retention of knowledge by piloting the proposed system with practicing health experts. Outcomes from the pilot study showed engagement and enthusiasm of the method among the experts, but also demonstrated problems to overcome in the pedagogical method before deployment with learners.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882435","mixed reality;mobile learning;technology enhanced learning;learning analytics;multimodal data;anatomy education","Virtual reality;Education;Usability;Heart;Three-dimensional displays;Solid modeling;Distributed Bragg reflectors","","7","","24","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
