"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Framework for Using Cognitive Assessment Games for People Living with Dementia","B. Zhang; M. Chignell","Department of Mechanical and Industrial Engineering, University of Toronto, Toronto, Canada; Department of Mechanical and Industrial Engineering, University of Toronto, Toronto, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","With the rapidly aging population and the rising number of people living with dementia (PLWD), there is an increasing demand for programming and activities that can promote the health and well-being of PLWD. Mitigating staffing and budgetary constraints, affordable technology can offer valuable support to this effort. Serious games for dementia have become an active research area, including cognitive assessment games, but the games developed thus far have typically been subjected to relatively limited validation. In this paper, we discuss some potential use cases for using cognitive assessment games to improve dementia care. Then we provide a framework for designing and validating cognitive assessment games for PLWD.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201813","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201813","serious games;dementia care;cognitive assessment framework;cognitive health","Dementia;Games;Aging;Hospitals;Sociology;Statistics","","1","","49","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"HapiChain: A Blockchain-based Framework for Patient-Centric Telemedicine","H. Kordestani; K. Barkaoui; W. Zahran","Department of Research and Innovation, Maidis SAS, Chatou, France; Centre d'études et de recherche en informatique et communications, Conservatoire National des Arts et Métiers, Paris, France; Department of Research and Innovation, Maidis SAS, Chatou, France",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","6","Given the exploding number of the elderly and patients with chronic diseases and the uneven distribution of clinicians, it is economically impossible to continue traditional medicine. Hence, the healthcare sector has been gradually gravitating towards telemedicine, which applies intelligent systems for more comprehensive medical services with minimum costs. The criticality of data and process involved in telemedicine raise various concerns in terms of reliability and security. To this end, in this paper, we propose HapiChain, a blockchain-based framework for patient-centric telemedicine. HapiChain exploits blockchain technology to improve security, scalability, and reliability of medical workflows. Although HapiChain is patient-centric, it also helps the clinicians to save time and prevent unnecessary trips without improvising the level of treatment. In HapiChain, we embed two primary telemedicine services, namely telemonitoring and teleconsultation. For the former service, Hapicare, an existing healthcare monitoring system with self-adaptive coaching using probabilistic reasoning, is used. HapiChain then completes this service by adding teleconsultation services exploiting blockchain technology. The HapiChain framework includes three main layers: (i) interface layer, (ii) DApp layer, and (iii) blockchain layer. In the first layer, Hapicare is used to communicates with the users, i.e., patients and doctors. DApp layer includes the required procedures for security and scalability of HapiChain, namely smart contracts and distributed storage. The latter is achieved using the InterPlanetary File System (IPFS). In the blockchain layer, Ethereum blockchain is used as a platform of DApps. We evaluate the HapiChain framework and the proposed teleconsultation services in a use-case.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201726","Blockchain;Telemedicine;Teleconsultation;Medical Workflow;Ethereum;IPFS","Telemedicine;Medical diagnostic imaging;Senior citizens;Diseases","","19","","18","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Towards an evaluation method of how accessible serious games are to older adults","P. Pesántez-Cabrera; M. I. Acosta; V. Jimbo; P. Sinchi; P. Cedillo","Universidad de Cuenca, Cuenca, Ecuador; Universidad Nacional de La Plata, La Plata, Argentina; Universidad de Cuenca, Cuenca, Ecuador; Universidad de Cuenca, Cuenca, Ecuador; Universidad de Cuenca, Cuenca, Ecuador",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","The loss of cognitive and motor functions in humans increases with age, and the aging population is expected to continue growing significantly in the following years. In this context, serious games have become a tool that supports health professionals in mitigating age-related cognitive problems. Additionally, the accessibility provided by those tools is a determinant factor when users need to adapt themselves to a particular technology. Therefore, this paper presents an accessibility model and an evaluation method useful for assessing how accessible serious games are to older adults, based on the Games Accessibility Guidelines (GAG) proposed by the International Game Developers Association and the ISO/IEC 25040. In order to validate and ensure the feasibility of this study, each activity of the proposed method has been applied to a real game that was created for improving certain cognitive functions (i.e., A Clockwork Brain suite of serious games).","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201655","Serious Games;Older Adults;Accessibility;Evaluation","Games;Measurement;Guidelines;Standards;Usability;Tools;Aging","","2","","46","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Gamified platform to aid physiotherapeutic treatment of epicondylitis","F. M. A. de Araújo; N. M. F. Ferreira; A. Valente; S. F. S. P. Soares; G. D. de M. Trindade; H. I. C. Pimentel; L. C. Bruno; M. J. A. Neto; M. V. C. B. Nunes; S. S. Macedo","LABIRAS, Federal Institute of Piauí, Teresina, Brazil; INESC-TEC Technology and Science, ISEC Institute of Engineering of Coimbra, Coimbra, Portugal; INESC-TEC Technology and Science, University of Tràs-os-montes and Alto Douro, Vila Real, Portugal; IEETA - UA, University of Tràs-os-montes and Alto Douro, Vila Real, Portugal; LABIRAS, IFPI - Federal Institute of Piaui, Teresina, Brazil; LABIRAS, IFPI - Federal Institute of Piaui, Teresina, Brazil; LABIRAS, IFPI - Federal Institute of Piaui, Teresina, Brazil; LABIRAS, IFPI - Federal Institute of Piaui, Teresina, Brazil; LABIRAS, IFPI - Federal Institute of Piaui, Teresina, Brazil; LABIRAS, UESPI - Universidade Estadual do Piaui, Teresina, Brazil",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","5","The physiotherapeutic process is widely discussed and of fundamental importance for the recovery of patients who suffer from any injury or adverse muscle condition. For best results, it is of primary importance that the patient maintains a pace of treatment and remains engaged in the activities required by the Physiotherapist. In this context, an approach that improves such engagement with concern for usability and acceptance by patients is explored in this article. A gamified platform was created, capable of capturing the time of exposure to the movement of squeezing a handgrip and expressing the patient's results in a swordsman-themed versus game, through the reading of neuromuscular signals captured by a MYO armband.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201629","MYO;gamification;physiotherapy;epicondylitis","Games;Muscles;Calibration;Force;Pain;Medical treatment","","1","","13","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"MoM An Effort to Comprising CBT in Digital Gaming","R. A. Tasnim; F. Z. Eishita","Department of Computer Science, University of New Orleans, New Orleans, LA, USA; Department of Computer Science, University of New Orleans, New Orleans, LA, USA",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","Mental disorder has its widespread presence and increasing around the globe at an alarming rate. In spite of the existence of effective psychotherapeutic strategies, a significant percentage of individuals do not get access to mental healthcare facilities. A handful amount of research has been conducted to facilitate the existing therapies more accessible via digitization. In this paper, we have proposed a digitized game that is able to magnify the impact of one of the strategies of Cognitive Behavioral Therapy (CBT). This can provide an opportunity for self assessment of individuals' emotional state and enhance impulsive dominance on positive thinking. We have developed a serious game Militant of the Maze (MoM), accessible via handheld devices (e.g. cell phone, tablet) that comprises strategies of CBT that emphasizes the consequence of `alternation' to prevail over challenges of everyday life. We hypothesized that perseverance of the ability of `alternation' can notably improve treating the patients dealing with Obsessive Compulsive Disorder (OCD). The experimental outcome demonstrated that the existence of `alternation' in gameplay can significantly improve players' positive affect and decreases the negative affect, which can impact improving the efficacy of psychotherapeutic treatment by influencing players' mindset of opting for an alternative solution while confronting circumstances in everyday life.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201621","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201621","serious games;psychotherapeutic strategy;gameplay;player experience","Games;Medical treatment;Mental disorders;Mood;Method of moments;Handheld computers","","5","","37","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Physical Activity Recommendation for Exergame Player Modeling using Machine Learning Approach","Z. Zhao; A. Arya; R. Orji; G. Chan","Institute of Communication, Culture, Information and Technology, University of Toronto, Toronto, Canada; School of Information Technology, Carleton University, Ottawa, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; School of Information Technology, Carleton University, Ottawa, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","9","Exergames are effective tools to motivate and promote daily physical activities. However, previous studies indicated that many people who start any type of exercise drop out of the program before establishing new habits. Research has shown that personalization is key to effective game-based interventions. Player modeling and recommender systems are used for personalizing contents and services in many applications. In exergames, we believe it is important to continuously recommend personalized and appropriate types of physical activity and contents in order to improve the effectiveness of the game. In this paper, we proposed and validated the design of a personalized physical activity recommender system for exergames based on a study of participant's preferred activities. The proposed approach resulted in more accurate recommendations when comparing to an existing model in predicting users' preference toward physical activity types.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201820","exergame;player modeling;recommender system","Recommender systems;Games;Predictive models;Adaptation models;Image color analysis;Machine learning","","9","","34","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Investigating m-health gamification rewards elements for adults 50+","M. M. Tizuka; E. W. G. Clua; L. C. de Castro Salgado","Instituto de Computação, Universidade Federal Fluminense, Niteroi, Brazil; Instituto de Computação, Universidade Federal Fluminense, Niteroi, Brazil; Instituto de Computação, Universidade Federal Fluminense, Niteroi, Brazil",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","Most of the m-health available on the market today aims to promote a healthy lifestyle and to increase the well-being of adults 50+, but few are specifically designed for them. Thus, keeping users engaged for long periods of usage is a constant challenge, especially in cases of diseases that cannot be cured, such as diabetes and cardiac insufficiency, which require long-term care. Some applications adopt gamification as a strategy to keep their users motivated to follow the medical recommendations repeatedly. As a reward, they usually make use of virtual currencies, points, and badges. However, in the case of adults 50+, this engagement can be even more particular, where research points out to a different perception on what motivates them to achieve well-defined and more significant purposes than pure entertainment in games. This paper investigates how to project reward elements on gamified health platforms for this audience, suggesting what can satisfy their intrinsic motivations to engage them for a future continued use of an m-health app. We have found that excess reward elements can be harmful and have the opposite effect of what usually m-health applications are designed for. Besides, the first boost coming from a close friend or family can be determinant to motivate them intrinsically or even to change their routine, more than coming from a health agent. Finally, we conclude through an m-health gamification framework focused on adults 50+.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201658","gamification;framework;m-health;rewards;game elements","Games;Diseases;Monitoring;Sociology;Statistics;Diabetes","","4","","55","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Boundaries: A Serious Game on Relationships for Individuals with Developmental Disabilities","S. Conde; A. Elor; S. Kurniawan","Department of Computational Media, University of California, Santa Cruz, Santa Cruz, CA, USA; Department of Computational Media, University of California, Santa Cruz, Santa Cruz, CA, USA; Department of Computational Media, University of California, Santa Cruz, Santa Cruz, CA, USA",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","Studies show that adults with developmental disabilities are often at risk of being targets of abuse. With little supporting resources available for both adults and their caretakers on identifying relationship boundaries, victimization rates are consistently and alarmingly high. This study aims to explore the gamification of behavioral learning to identify personal boundaries and at-risk behaviors with real-time feedback for adults with disabilities. A Unity game, titled “Boundaries”, was developed to provide randomized situational cases in identifying personal relationship boundaries. Ten users with developmental disabilities evaluated the game to provide run-time game responses and qualitative survey feedback. The results suggest that the game was a successful medium for engaging users on the topic of personal boundaries. Significant differences in both gameplay activity were found between users eliciting low, medium, and high-risk behaviors. This paper concludes with discussion and considerations on interactive behavioral serious games for adults with disabilities.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201810","Serious Games;Developmental Disability;User Studies;Design Evaluation;Boundaries;Public Health Education","Games;Media;Libraries;Education courses;Videos;Tools","","3","","25","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Deep Reinforcement Learning in Immersive Virtual Reality Exergame for Agent Movement Guidance","A. Elor; S. Kurniawan","Department of Computational Media, University of California, Santa Cruz, Santa Cruz, CA, USA; Department of Computational Media, University of California, Santa Cruz, Santa Cruz, CA, USA",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","Immersive Virtual Reality applied to exercise games has a unique potential to both guide and motivate users in performing physical exercise. Advances in modern machine learning open up new opportunities for more significant intelligence in such games. To this end, we investigate the following research question: What if we could train a virtual robot arm to guide us through physical exercises, compete with us, and test out various double-jointed movements? This paper presents a new game mechanic driven by artificial intelligence to visually assist users in their movements through the Unity Game Engine, Unity MI-Agents, and the HTC Vive Head-Mounted Display. We discuss how deep reinforcement learning through Proximal Policy Optimization and Generative Adversarial Imitation Learning can be applied to complete physical exercises from the same immersive virtual reality game. We examine our mechanics with four users through protecting a virtual butterfly with an agent that visually helps users as a cooperative “ghost arm” and an independent competitor. Our results suggest that deep learning agents are effective at learning game exercises and may provide unique insights for users.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201901","Exercise Games (Exergames);Serious Games;Head Mounted Display (HMD);Immersive Virtual Reality (iVR);Project Butterfly (PBF);Machine Learning;Deep Reinforcement Learning;Imitation Learning;Artificial Intelligence","Games;Machine learning;Robots;Training;Virtual reality;Torque","","10","","49","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"ClothFace: A Batteryless Glove-Integrated User Interface Solution based on Passive UHF RFID Technology","A. Mehmood; H. He; X. Chen; A. Vianto; V. Vianto; J. Virkki","Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","5","Due to their unique advantages, wearable user interface solutions have gained a lot of research and commercial interest. This paper introduces ClothFace technology by presenting a batteryless glove-integrated user interface. The solution is based on passive ultrahigh frequency (UHF) radio frequency identification (RFID) technology. The first prototype of this solution was fabricated from copper tape to a normal cotton-based glove. The user interface on the glove consists of three antenna parts on three different fingers of the glove, each of which has an RFID microchip with a unique ID. Further, an additional antenna part is attached to the thumb of the glove. The antennas are initially separated from each other, and none of the microchips is readable for the RFID reader. When thumb antenna touches any of the three finger antennas, the touch creates an electrical connection, and the corresponding microchip can be detected by the RFID reader. In this study, the developed glove-integrated user interface was evaluated in an office environment by three test subjects, who all received 100 orders from a specific testing software. The average success rate in this first test was 98 %. These initial results are very encouraging, especially when considering that the glove-integrated user interface, being light, flexible, and cost-effective, promises versatile interesting applications in several fields.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201793","antennas;glove;intelligent clothing;passive UHF RFID;user interface;textile electronics;wearables;wireless systems","User interfaces;Integrated circuits;Testing;Antennas;Fingers;Passive RFID tags","","4","","22","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Dynamic difficulty adjustment in exer-games for rehabilitation: a mixed approach","M. Pezzera; N. A. Borghese","Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Universita degli Studi di Milano, Milan, Italy; Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Universita degli Studi di Milano, Milan, Italy",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","In recent years, the use of exer-games in the rehabilitation field has significantly increased. Exercises and exer-games must be carefully customized and adapted to the patient's abilities to provide an adequate level of difficulty to maximize the effectiveness of rehabilitation and to keep the patient's engagement high. The patient's abilities may change over time and an adjustment of the difficulty is required. We present here a mixed approach for Dynamic Difficulty Adjustment based on three modules which take into consideration different key factors: the patient's physical abilities estimated from the data gathered from exercises carried out recently, his/her current capability in the current exer-game and his/her emotional state. The system has been integrated inside an at-home rehabilitation platform and preliminary results are encouraging in terms of usability and capability to set a proper level of difficulty.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201871","home rehabilitation;dynamic difficulty adjustment;game design;serious games","Games;Performance evaluation;Tracking;Cameras;Usability;Multiple sclerosis","","17","","26","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Nourish Your Tree! Developing a Persuasive Exergame for Promoting Physical Activity Among Adults","O. Oyebode; D. Maurya; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Dept. of Computer Science and Eng., National Institute of Technology Meghalaya, Shillong, India; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","In this paper, we present the design and development of a persuasive game for promoting physical activity and discouraging sedentariness. The game is based on the tree metaphor which links a player's physical activity level (operationalized using step count) to the health of a tree. Thus, as the player becomes physically active (such as walking or running), the tree's health improves. The tree withers if player's physical activity level reduces. The game employs various persuasive strategies based on the Persuasive Systems Design (PSD) framework to boost players' motivation and provide an enjoyable experience. We believe that our game will yield improved physical activity levels among adults by encouraging them to regularly engage in light-intensity activity (e.g., slow-walking), moderate-intensity activity (e.g., brisk-walking), and vigorous-intensity activity (e.g., running). By being physically active, players protect themselves from chronic health conditions and improve their emotional and mental well-being.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201637","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201637","Persuasive game;Exergame;Mobile game;Physical activity;Health;Persuasive strategy;Persuasive technology;Wellbeing","Games;Sensors;Task analysis;Persuasive systems;Accelerometers;Target tracking;Real-time systems","","10","","46","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"MIRARTS: A mixed reality application to support postural rehabilitation","M. Pezzera; E. Chitti; N. A. Borghese","Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy; Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy; Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","The computational power of new technologies has increased in recent years, and new devices for Augmented Reality (AR) and Mixed Reality (MR), such as Microsoft Hololens, have been proposed. We describe here how through MR we enable the therapist to see in real-time a quantitative evaluation of a rehabilitation exercise, in terms of adequate metrics reported both as text and as graphs, while he/she is looking at it. This would allow to combine the qualitative experience of the therapist with quantitative data to enable the therapist to make the most adequate decisions in terms of modification of the rehabilitation scheduling and of the parameters. Moreover, it also allows to verify in real-time the effect of the modifications of the parameters and further tune them. Preliminary results have highlighted some limitations in prolonged use, but have indeed supported the power of this approach inside the rehabilitation field.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201694","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201694","mixed reality;Hololens;home-rehabilitation;serious games;exer-games","Measurement;Virtual reality;Real-time systems;Monitoring;Games;Computer architecture;Legged locomotion","","4","","25","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Towards Player Health Analytics in Overwatch","J. Glass; C. McGregor","Faculty of Health Sciences, University of Ontario Institute of Technology, Oshawa, Canada; Faculty of Engineering and Information Technology, University of Technology Sydney, Sydney, Australia",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","5","Overwatch is a competitive, team-based first-person shooter game, with a professional eSports league supporting competitive play. Player mental health has been an issue in eSports, and in Overwatch multiple players have quit playing professionally and cited mental health concerns. Player physiology during gameplay presents an opportunity to understand stressors during gameplay that may affect individual performance and health. This paper presents the collection of physiological data from Overwatch players and overlays it with data from the video game. This method, demonstrated in a pilot study could be used to learn more about how in game events affect player mental health, and lead to the development of resilience building approaches for eSports athletes.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201733","eSports;Overwatch;mental health;Big Data","Games;Heart rate;Physiology;Feeds;Standards;Resilience;OWL","","2","","15","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"MAR: A Study of the Impact of Positive and Negative Reinforcement on Medication Adherence Reminders","F. Alshammari; K. Tearo; R. Orji; K. Hawkey; D. Reilly","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","This study investigates the effectiveness of three versions of a mobile persuasive application called Medication Adherence Reminder (MAR) in promoting medication adherence level among patients. MAR-1 offers a reminder feature, similar to most mobile applications on the market today, and a medications history, intended to promote self-awareness of medication adherence behavior. MAR-2 adds a points system to reward adherence, while MAR-3 adds a demerit system to punish nonadherence. An experimental comparative approach was employed to evaluate and compare the effectiveness of the three versions of MAR. The sample consisted of 30 participants over 18 years of age and on long-term medication regimens. A four-week field study with 10 participants for each MAR version was conducted. The majority of the participants found the app useful in helping them stick to their prescriptions. Most importantly, both the reward and penalty features were found to promote medication adherence behavior above the MAR-1 baseline level. While participants favored rewards over penalty, no statistically significant difference in medication adherence was found between the two approaches.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201781","Persuasive technology;medication adherence;reward;penalty","Image color analysis;Systematics;Contracts;Schedules;Mobile applications;Diseases","","3","","35","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Game-Based Learning for Health Professionals Working in Cancer Care","M. A. F. Rodrigues; E. B. S. Lustosa; R. G. Barbosa; J. A. de Figueiredo; I. V. Beleza; R. L. V. Salviano; R. E. B. Queiroz; L. R. de O. das Neves","PPGIA (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; Lapin (DPDI), Universidade de Fortaleza, Fortaleza, CE, Brazil; PPGIA (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; Arquitetura e Urbanismo (CCT), Universidade de Fortaleza, Fortaleza, CE, Brazil; Medicina (CCS), Universidade de Fortaleza, Fortaleza, CE, Brazil; Medicina (CCS), Universidade de Fortaleza, Fortaleza, CE, Brazil; Medicina (CCS), Universidade de Fortaleza, Fortaleza, CE, Brazil; Oncologia Clínica e Urgência, Secretaria Municipal de Saúde, Sorocaba, SP, Brazil",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","Game-Based Learning corresponds to a learning methodology supported by the use of games to represent a realworld problem in a playful way, while stimulating the interest and engagement of the target audience. In the health area, it can be used to assist in the training of students and professionals, simulating and anticipating scenarios that are likely to be experienced in their professional practices, with the difference of not putting the lives of real patients at risk. This work presents a game-based learning application for health professionals working in cancer care. Following medical guidelines, it focuses on maintaining the health of patients with breast cancer, by monitoring the adverse effects arising from treatment therapies and choosing ways to mitigate them using medications, transfusions and food. In addition, following the data-driven paradigm, an editor was also designed and implemented as a tool associated with the game to register input data (i.e., real clinical cases of patients) and feed the game input database independently and unlimitedly, allowing the expansion of execution scenarios and the construction of a rich input database to stimulate player education.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201718","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201718","game- based learning;health professionals;cancer care;side effects;health maintenance;unlimited input database","Games;Medical treatment;Tools;Breast cancer;Education;Monitoring","","5","","28","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Paki Mirabolandia: A Serious Game to Identify Player Personality","D. B. Palhano; L. dos S. Machado; A. A. F. de Almeida","Graduate Program in Decision and Health Models, Laboratory of Technologies for Virtual Teaching and Statistics, Federal University of Paraíba, João Pessoa, PB, Brazil; Department of Informatics, Laboratory of Technologies for Virtual Teaching and Statistics, Federal University of Paraíba, João Pessoa, PB, Brazil; Department of Speech Therapy, Integrated Laboratory of Voice Studies, Federal University of Paraíba, João Pessoa, PB, Brazil",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","5","Serious Games (SG) use playability to achieve specific goals in a playful way. Players profiles are directly influenced by personality constructs and affects their choices. Thus, it is important to consider player personality for SG design and adaptation. There are no published studies presenting SG as a tool to identify personality with Big Five Factors (BFF) model nor using an Item Response Theory (IRT) - based intelligence system. The aim of this work was to develop a SG to automatically identify player's personalities, using an intelligence system based on IRT and evaluate the convergent and divergent validity of the SG via Classical Theory Test (CTT). The kernel of the SG intelligence system uses IRT to calculate player's latent personality trait. The trait Conscientiousness was approached in the present work. A study was conducted with a 29 subject sample of all genders. The SG was capable to identify their personality trait and the IRT intelligence system proposed is adequate. Also, evidence of convergent and divergent validity was found, reaching the aim of this work. However, more activities will be developed, toward the comprehension of more personality traits. This is a necessary step for advances to SG development providing automatic identification of player's personality based on their actions.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201759","Serious Games;Personality;Assessment;Player Profile;Validity","Games;Task analysis;Mathematical model;Education;Psychology;Instruments;Organizations","","4","","26","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Cognitive load in Games for Health - A discussion","R. S. Iyer; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, NS, Canada; Faculty of Computer Science, Dalhousie University, Halifax, NS, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","5","Cognitive load refers to the mental effort required or invested to achieve the objectives of a task. Cognitive load plays vital role in various everyday tasks including security, management, video games, driving and learning. Since its inception in the 1980s, cognitive load has been used as a key parameter for measuring task performance using various tools and techniques. One of the most significant areas that cognitive load affects is the performance of game players. Depending on the performance and cognitive load of gamers, certain games can be regarded as either exciting or boring. This paper aims to discuss games for health and the need to measure cognitive load in these games. Finally, we suggest methods to measure cognitive load in games for using some existing games for health as examples.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201767","cognitive load;digital;games;games for health;simulation;serious games;persuasive games","Games;Task analysis;Cognition;Performance evaluation;Training;Computer science;Security","","3","","26","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
